Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithologic unit (preliminary),Lithology Prefix,Lithology Principal Name,Lithology Suffix,Lithology prefix+name [read only],Lithology prefix+name+suffix [read only],Lithology name+suffix [read only],Lithology  abundance [%],Lithology color (Munsell),Bottom contact or boundary geometry,Bottom contact or boundary definition,Bottom contact or boundary geometry+definition [read only],Bottom contact or boundary attitude,Layer or bedding thickness,Lithology lithification,Lithology max. grain size class,Lithology max. grain size rank [read only],Grading,Sorting,Upper boundary ave. grain size class,Lowerr boundary ave. grain size class,General interval comment,Sedimentary structure,Bioturbation intensity,Bioturbation intensity rank [read only],Primary trace fossils,Secondary trace fossils,Minor trace fossils,Lithological asseccories,Diagenetic structure,Macrofossil,Macrofossil abundance name,Clasts (>2 mm) DOMINANT,Clasts (>2 mm) 2ND ORDER,DOMINANT clast roundness,Clast comments,Matrix comments,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Minor Lithology Prefix,Minor Lithology Suffix,Minor Lithology Name,row_index
362-U1480F-25F-1-A,115,118,222.85,222.88,IIA,,clay,,clay,clay,clay,,GLEY 1 4/10Y (dark greenish gray),curviplanar,gradational,curviplanar gradational,horizontal,very thin bed,unlithified,very fine sand,3,normal grading,well,clay,very fine sand,,planar lamination,slight,3,Planolites,,,,,,,,,,,,,,,362,U1480,F,25,F,1,A,,,,233
362-U1480F-25F-1-A,118,121,222.88,222.91,IIA,,very fine sand,,very fine sand,very fine sand,very fine sand,,GLEY 1 4/10Y (dark greenish gray),,,,,,unlithified,fine sand,4,non-graded,moderate,,,Sand is probably homogenized by coring disturbance,structureless,absent,1,,,,,,,,,,,,,,,,362,U1480,F,25,F,1,A,,,,234
362-U1480F-25F-1-A,121,123,222.91,222.93,IIA,,clay,,clay,clay,clay,,GLEY 1 4/10Y (dark greenish gray),curviplanar,gradational,curviplanar gradational,horizontal,very thin bed,unlithified,very fine sand,3,normal grading,well,clay,very fine sand,,planar lamination,slight,3,Planolites,,,,,,,,,,,,,,,362,U1480,F,25,F,1,A,,,,235
362-U1480F-25F-1-A,123,127,222.93,222.97,IIA,,very fine sand,,very fine sand,very fine sand,very fine sand,,GLEY 1 4/10Y (dark greenish gray),,,,,,unlithified,fine sand,4,non-graded,moderate,,,Sand is probably homogenized by coring disturbance,structureless,absent,1,,,,,,,,,,,,,,,,362,U1480,F,25,F,1,A,,,,236
362-U1480F-25F-1-A,127,131,222.97,223.01,IIA,,clay,,clay,clay,clay,,GLEY 1 4/10Y (dark greenish gray),curviplanar,gradational,curviplanar gradational,horizontal,thin bed,unlithified,very fine sand,3,normal grading,well,clay,very fine sand,,planar lamination,slight,3,Planolites,,,,,,,,,,,,,,,362,U1480,F,25,F,1,A,,,,237
362-U1480F-25F-1-A,131,135,223.01,223.05,IIA,,very fine sand,,very fine sand,very fine sand,very fine sand,,GLEY 1 4/10Y (dark greenish gray),,,,,,unlithified,fine sand,4,non-graded,moderate,,,Sand is probably homogenized by coring disturbance,structureless,absent,1,,,,,,,,,,,,,,,,362,U1480,F,25,F,1,A,,,,238
362-U1480F-25F-1-A,135,136,223.05,223.06,IIA,,clay,,clay,clay,clay,,GLEY 1 4/10Y (dark greenish gray),curviplanar,gradational,curviplanar gradational,horizontal,very thin bed,unlithified,very fine sand,3,normal grading,well,clay,very fine sand,,lenticular bedded,slight,3,Planolites,,,,,,,,,,,,,,,362,U1480,F,25,F,1,A,,,,239
362-U1480F-25F-1-A,136,139,223.06,223.09,IIA,,very fine sand,,very fine sand,very fine sand,very fine sand,,GLEY 1 4/10Y (dark greenish gray),,,,,,unlithified,fine sand,4,non-graded,moderate,,,Sand is probably homogenized by coring disturbance,structureless,absent,1,,,,,,,,,,,,,,,,362,U1480,F,25,F,1,A,,,,240
362-U1480F-25F-1-A,139,141,223.09,223.11,IIA,,clay,,clay,clay,clay,,GLEY 1 4/10Y (dark greenish gray),curviplanar,gradational,curviplanar gradational,horizontal,very thin bed,unlithified,very fine sand,3,normal grading,well,clay,very fine sand,,planar lamination,slight,3,Planolites,,,,,,,,,,,,,,,362,U1480,F,25,F,1,A,,,,241
362-U1480F-25F-1-A,141,150,223.11,223.2,IIA,,very fine sand,,very fine sand,very fine sand,very fine sand,,GLEY 1 4/10Y (dark greenish gray),,,,,,unlithified,fine sand,4,non-graded,moderate,,,Sand is probably homogenized by coring disturbance,structureless,absent,1,,,,,,,,,,,,,,,,362,U1480,F,25,F,1,A,,,,242
362-U1480F-25F-2-A,0,20,223.2,223.4,IIA,,very fine sand,,very fine sand,very fine sand,very fine sand,,GLEY 1 4/10Y (dark greenish gray),,,,,,unlithified,fine sand,4,non-graded,moderate,,,Sand is probably homogenized by coring disturbance,structureless,absent,1,,,,,,,,,,,,,,,,362,U1480,F,25,F,2,A,,,,243
362-U1480F-25F-2-A,20,55.5,223.4,223.755,IIA,,fine sand,,fine sand,fine sand,fine sand,,GLEY 1 4/10Y (dark greenish gray),planar,sharp,planar sharp,horizontal,thick bed,unlithified,fine sand,4,normal grading,moderate,silt,fine sand,,structureless,absent,1,,,,,,,,,,,,,,,,362,U1480,F,25,F,2,A,,,,244
362-U1480F-25F-2-A,55.5,131,223.755,224.51,IIA,,very fine sand,,very fine sand,very fine sand,very fine sand,,GLEY 1 4/10Y (dark greenish gray),,,,,,unlithified,fine sand,4,non-graded,moderate,,,Sand is probably homogenized by coring disturbance,structureless,absent,1,,,,,,,,,,,,,,,,362,U1480,F,25,F,2,A,,,,245
362-U1480F-25F-3-A,0,61,224.51,225.12,IIA,,very fine sand,,very fine sand,very fine sand,very fine sand,,GLEY 1 4/10Y (dark greenish gray),,,,,,unlithified,fine sand,4,non-graded,moderate,,,Sand is probably homogenized by coring disturbance,structureless,absent,1,,,,,,,,,,,,,,,,362,U1480,F,25,F,3,A,,,,246
362-U1480F-26F-1-A,0,41,226.4,226.81,IIA,,clay,,clay,clay,clay,,GLEY 1 5/5GY (greenish gray),planar,gradational,planar gradational,horizontal,,unlithified,silt,2,normal grading,moderate,clay,silt,,structureless,moderate,4,Thalassinoides,Planolites,Chondrites,,,,,,,,,,,,,362,U1480,F,26,F,1,A,,,,247
362-U1480F-26F-1-A,41,44,226.81,226.84,IIA,,silt,,silt,silt,silt,,GLEY 1 7/N (light gray),planar,sharp,planar sharp,horizontal,,unlithified,silt,2,normal grading,,silt,fine sand,,planar lamination,slight,3,Thalassinoides,,,,,,,,,,,,,,,362,U1480,F,26,F,1,A,,,,248
362-U1480F-26F-1-A,44,52.5,226.84,226.925,IIA,,clay,,clay,clay,clay,,GLEY 1 5/5GY (greenish gray),planar,gradational,planar gradational,horizontal,,unlithified,silt,2,normal grading,moderate,clay,silt,,structureless,moderate,4,Thalassinoides,Planolites,Chondrites,,,,,,,,,,,,,362,U1480,F,26,F,1,A,,,,249
362-U1480F-26F-1-A,52.5,53,226.925,226.93,IIA,,silt,,silt,silt,silt,,GLEY 1 7/N (light gray),planar,sharp,planar sharp,horizontal,,unlithified,silt,2,normal grading,,silt,fine sand,,planar lamination,slight,3,Thalassinoides,,,,,,,,,,,,,,,362,U1480,F,26,F,1,A,,,,250
362-U1480F-26F-1-A,53,66.5,226.93,227.065,IIA,,clay,,clay,clay,clay,,GLEY 1 5/5GY (greenish gray),planar,gradational,planar gradational,horizontal,,unlithified,silt,2,normal grading,moderate,clay,silt,,structureless,moderate,4,Thalassinoides,Planolites,Chondrites,,,,,,,,,,,,,362,U1480,F,26,F,1,A,,,,251
362-U1480F-26F-1-A,66.5,67,227.065,227.07,IIA,,silt,,silt,silt,silt,,GLEY 1 8/N (white gray),planar,sharp,planar sharp,horizontal,,unlithified,silt,2,normal grading,,silt,fine sand,,planar lamination,slight,3,Thalassinoides,,,,,,,,,,,,,,,362,U1480,F,26,F,1,A,,,,252
362-U1480F-26F-1-A,67,83,227.07,227.23,IIA,,clay,,clay,clay,clay,,GLEY 1 5/5GY (greenish gray),planar,gradational,planar gradational,horizontal,,unlithified,silt,2,normal grading,moderate,clay,silt,,structureless,moderate,4,Thalassinoides,Planolites,Chondrites,,,,,,,,,,,,,362,U1480,F,26,F,1,A,,,,253
362-U1480F-26F-1-A,83,103,227.23,227.43,IIA,,very fine sand,,very fine sand,very fine sand,very fine sand,,GLEY 1 7/N (light gray),curviplanar,sharp,curviplanar sharp,horizontal,,unlithified,fine sand,4,normal grading,,silt,fine sand,,planar lamination,slight,3,Thalassinoides,,,,,,,,,,,,,,,362,U1480,F,26,F,1,A,,,,254
362-U1480F-26F-1-A,103,130,227.43,227.7,IIA,,clay,,clay,clay,clay,,GLEY 1 5/5GY (greenish gray),planar,gradational,planar gradational,horizontal,,unlithified,silt,2,normal grading,moderate,clay,silt,,structureless,moderate,4,Thalassinoides,Planolites,Chondrites,,,,,,,,,,,,,362,U1480,F,26,F,1,A,,,,255
362-U1480F-26F-2-A,0,17,227.9,228.07,IIA,,clay,,clay,clay,clay,,GLEY 1 5/5GY (greenish gray),planar,gradational,planar gradational,horizontal,,unlithified,silt,2,normal grading,moderate,clay,silt,,structureless,moderate,4,Thalassinoides,Planolites,Chondrites,,,,,,,,,,,,,362,U1480,F,26,F,2,A,,,,256
362-U1480F-26F-2-A,17,18,228.07,228.08,IIA,,silt,,silt,silt,silt,,GLEY 1 8/N (white gray),planar,sharp,planar sharp,horizontal,,unlithified,silt,2,normal grading,,silt,fine sand,,planar lamination,slight,3,Thalassinoides,,,,,,,,,,,,,,,362,U1480,F,26,F,2,A,,,,257
362-U1480F-26F-2-A,18,36,228.08,228.26,IIA,,clay,with carbonate allochems,clay,clay with carbonate allochems,clay with carbonate allochems,,GLEY 1 6/10Y (greenish gray),curviplanar,gradational,curviplanar gradational,sub-horizontal,,unlithified,silt,2,,,,,,planar lamination,heavy,4,Thalassinoides,Chondrites,Planolites,,,,,,,,,,,,,362,U1480,F,26,F,2,A,,,,258
362-U1480F-26F-2-A,36,43,228.26,228.33,IIA,,clay,,clay,clay,clay,,GLEY 1 5/5GY (greenish gray),planar,gradational,planar gradational,horizontal,,unlithified,silt,2,normal grading,moderate,clay,silt,,structureless,moderate,4,Thalassinoides,Planolites,Chondrites,,,,,,,,,,,,,362,U1480,F,26,F,2,A,,,,259
362-U1480F-26F-2-A,43,45,228.33,228.35,IIA,,silt,,silt,silt,silt,,GLEY 1 8/N (white gray),planar,sharp,planar sharp,horizontal,,unlithified,silt,2,normal grading,,silt,fine sand,,planar lamination,slight,3,Thalassinoides,,,,,,,,,,,,,,,362,U1480,F,26,F,2,A,,,,260
362-U1480F-26F-2-A,45,53,228.35,228.43,IIA,,clay,,clay,clay,clay,,GLEY 1 5/5GY (greenish gray),planar,gradational,planar gradational,horizontal,,unlithified,silt,2,normal grading,moderate,clay,silt,,structureless,moderate,4,Thalassinoides,Planolites,Chondrites,,,,,,,,,,,,,362,U1480,F,26,F,2,A,,,,261
362-U1480F-26F-2-A,53,54,228.43,228.44,IIA,,silt,,silt,silt,silt,,GLEY 1 8/N (white gray),planar,sharp,planar sharp,horizontal,,unlithified,silt,2,normal grading,,silt,fine sand,,planar lamination,slight,3,Thalassinoides,,,,,,,,,,,,,,,362,U1480,F,26,F,2,A,,,,262
362-U1480F-26F-2-A,54,60,228.44,228.5,IIA,,clay,,clay,clay,clay,,GLEY 1 5/5GY (greenish gray),planar,gradational,planar gradational,horizontal,,unlithified,silt,2,normal grading,moderate,clay,silt,,structureless,moderate,4,Thalassinoides,Planolites,Chondrites,,,,,,,,,,,,,362,U1480,F,26,F,2,A,,,,263
362-U1480F-26F-2-A,60,62,228.5,228.52,IIA,,silt,,silt,silt,silt,,GLEY 1 8/N (white gray),planar,sharp,planar sharp,horizontal,,unlithified,silt,2,normal grading,,silt,fine sand,,planar lamination,slight,3,Thalassinoides,,,,,,,,,,,,,,,362,U1480,F,26,F,2,A,,,,264
362-U1480F-26F-2-A,62,68,228.52,228.58,IIA,,clay,,clay,clay,clay,,GLEY 1 5/5GY (greenish gray),planar,gradational,planar gradational,horizontal,,unlithified,silt,2,normal grading,moderate,clay,silt,,structureless,moderate,4,Thalassinoides,Planolites,Chondrites,,,,,,,,,,,,,362,U1480,F,26,F,2,A,,,,265
362-U1480F-26F-2-A,68,72,228.58,228.62,IIA,,silt,,silt,silt,silt,,GLEY 1 8/N (white gray),planar,sharp,planar sharp,horizontal,,unlithified,silt,2,normal grading,,silt,fine sand,,planar lamination,slight,3,Thalassinoides,,,,,,,,,,,,,,,362,U1480,F,26,F,2,A,,,,266
362-U1480F-26F-2-A,72,92,228.62,228.82,IIA,,clay,,clay,clay,clay,,GLEY 1 5/5GY (greenish gray),planar,gradational,planar gradational,horizontal,,unlithified,silt,2,normal grading,moderate,clay,silt,,structureless,moderate,4,Thalassinoides,Planolites,Chondrites,,,,,,,,,,,,,362,U1480,F,26,F,2,A,,,,267
362-U1480F-26F-2-A,92,93,228.82,228.83,IIA,,silt,,silt,silt,silt,,GLEY 1 8/N (white gray),planar,sharp,planar sharp,horizontal,,unlithified,silt,2,normal grading,,silt,fine sand,Bed disturbed by drilling disturbance,planar lamination,slight,3,Thalassinoides,,,,,,,,,,,,,,,362,U1480,F,26,F,2,A,,,,268
362-U1480F-26F-2-A,93,98,228.83,228.88,IIA,,clay,,clay,clay,clay,,GLEY 1 5/5GY (greenish gray),planar,gradational,planar gradational,horizontal,,unlithified,silt,2,normal grading,moderate,clay,silt,,structureless,moderate,4,Thalassinoides,Planolites,Chondrites,,,,,,,,,,,,,362,U1480,F,26,F,2,A,,,,269
362-U1480F-26F-2-A,98,150,228.88,229.4,IIA,calcareous,clay,,calcareous clay,calcareous clay,clay,,GLEY 1 7/10Y (light greenish grey),,,,,,unlithified,silt,2,,,,,the lower part strongly disturbed by coring with some remnants of silt beds disseminated throughout the section.,,heavy,4,Thalassinoides,chondrites,,,,,,,,,,,,,,362,U1480,F,26,F,2,A,,,,270
362-U1480F-26F-3-A,0,102,229.4,230.42,IIA,calcareous,clay,,calcareous clay,calcareous clay,clay,,GLEY 1 7/10Y (light greenish grey),,,,,,unlithified,silt,2,,,,,strongly disturbed by coring with some remnants of silt beds disseminated throughout the section.,,heavy,4,Thalassinoides,chondrites,,,,,,,,,,,,,,362,U1480,F,26,F,3,A,,,,271
362-U1480F-26F-4-A,0,73,230.42,231.15,IIA,calcareous,clay,,calcareous clay,calcareous clay,clay,,GLEY 1 7/10Y (light greenish grey),,,,,,unlithified,silt,2,,,,,strongly disturbed by coring with some remnants of silt beds disseminated throughout the section.,,heavy,4,Thalassinoides,chondrites,,,,,,,,,,,,,,362,U1480,F,26,F,4,A,,,,272
362-U1480F-26F-CC-A,0,21,231.15,231.36,IIA,calcareous,clay,,calcareous clay,calcareous clay,clay,,GLEY 1 7/10Y (light greenish grey),,,,,,unlithified,silt,2,,,,,strongly disturbed by coring with some remnants of silt beds disseminated throughout the section.,,heavy,4,Thalassinoides,chondrites,,,,,,,,,,,,,,362,U1480,F,26,F,CC,A,,,,273
362-U1480F-27F-1-A,0,6,231.1,231.16,IIA,,clay,,clay,clay,clay,,GLEY 1 5/N (gray),,,,,medium bed,unlithified,silt,2,normal grading,well,clay,clay,Bed disturbed by drilling disturbance,structureless,moderate,4,Thalassinoides,,,,,,,,,,,,,,,362,U1480,F,27,F,1,A,,,,274
362-U1480F-27F-1-A,21,29,231.31,231.39,IIA,,clay,,clay,clay,clay,,GLEY 1 5/N (gray),irregular,gradational,irregular gradational,inclined,medium bed,unlithified,silt,2,normal grading,well,silt,silt,Bed disturbed by drilling disturbance,structureless,moderate,4,Thalassinoides,,,,,,,,,,,,,,,362,U1480,F,27,F,1,A,,,,275
362-U1480F-27F-1-A,29,93,231.39,232.03,IIA,,very fine sand,with clay,very fine sand,very fine sand with clay,very fine sand with clay,,GLEY 1 4/N (dark gray),,,,,very thick bed,unlithified,fine sand,4,non-graded,poor,fine sand,clay,Bed disturbed by drilling disturbance,structureless,absent,1,,,,,,,,,,,,,,,,362,U1480,F,27,F,1,A,,,,276
362-U1480F-27F-1-A,93,100,232.03,232.1,IIA,,alternating sand/mud layers,,alternating sand/mud layers,alternating sand/mud layers,alternating sand/mud layers,,GLEY 1 5/N (gray),curviplanar,gradational,curviplanar gradational,sub-horizontal,very thin bed,unlithified,medium sand,5,non-graded,poor,,,Bed disturbed by drilling disturbance,planar lamination,absent,1,,,,,,,,,,,,,,,,362,U1480,F,27,F,1,A,,,,277
362-U1480F-27F-1-A,100,140,232.1,232.5,IIA,,very fine sand,with clay,very fine sand,very fine sand with clay,very fine sand with clay,,GLEY 1 4/N (dark gray),,,,,very thick bed,unlithified,fine sand,4,non-graded,poor,fine sand,clay,Bed disturbed by drilling disturbance,structureless,absent,1,,,,,,,,,,,,,,,,362,U1480,F,27,F,1,A,,,,278
362-U1480F-27F-1-A,140,150,232.5,232.6,IIA,,fine sand,,fine sand,fine sand,fine sand,,GLEY 1 5/10GY (greenish gray),,,,,medium bed,unlithified,medium sand,5,non-graded,moderate,medium sand,fine sand,Bed disturbed by drilling disturbance,structureless,absent,1,,,,,,,,,,,,,,,,362,U1480,F,27,F,1,A,,,,279
362-U1480F-27F-2-A,0,27,232.6,232.87,IIA,,fine sand,,fine sand,fine sand,fine sand,,GLEY 1 5/10GY (greenish gray),irregular,gradational,irregular gradational,sub-vertical,medium bed,unlithified,medium sand,5,non-graded,moderate,medium sand,fine sand,Bed disturbed by drilling disturbance,structureless,absent,1,,,,,,,,,,,,,,,,362,U1480,F,27,F,2,A,,,,280
362-U1480F-27F-2-A,27,150,232.87,234.1,IIA,,very fine sand,with clay,very fine sand,very fine sand with clay,very fine sand with clay,,GLEY 1 4/N (dark gray),,,,,very thick bed,unlithified,fine sand,4,non-graded,poor,fine sand,clay,Bed disturbed by drilling disturbance,structureless,absent,1,,,,,,,,,,,,,,,,362,U1480,F,27,F,2,A,,,,281
362-U1480F-27F-3-A,0,101,234.1,235.11,IIA,,very fine sand,with clay,very fine sand,very fine sand with clay,very fine sand with clay,,GLEY 1 4/N (dark gray),,,,,very thick bed,unlithified,fine sand,4,non-graded,poor,fine sand,clay,Bed disturbed by drilling disturbance,structureless,absent,1,,,,,,,,,,,,,,,,362,U1480,F,27,F,3,A,,,,282
362-U1480F-27F-4-A,0,56,235.11,235.67,IIA,,very fine sand,with clay,very fine sand,very fine sand with clay,very fine sand with clay,,GLEY 1 4/N (dark gray),,,,,very thick bed,unlithified,fine sand,4,non-graded,poor,fine sand,clay,Bed disturbed by drilling disturbance,structureless,absent,1,,,,,,,,,,,,,,,,362,U1480,F,27,F,4,A,,,,283
362-U1480F-28F-1-A,0,9,235.8,235.89,IIA,,clay,,clay,clay,clay,,GLEY 1 4/N (dark gray),planar,sharp,planar sharp,horizontal,thin bed,unlithified,very fine sand,3,normal grading,well,clay,very fine sand,,planar lamination,moderate,4,Planolites,,,,,,,,,,,,,,,362,U1480,F,28,F,1,A,,,,284
362-U1480F-28F-1-A,9,10.5,235.89,235.905,IIA,,clay,,clay,clay,clay,,GLEY 1 4/N (dark gray),planar,sharp,planar sharp,horizontal,very thin bed,unlithified,very fine sand,3,normal grading,well,clay,very fine sand,,planar lamination,absent,1,,,,,,,,,,,,,,,,362,U1480,F,28,F,1,A,,,,285
362-U1480F-28F-1-A,10.5,12,235.905,235.92,IIA,,clay,,clay,clay,clay,,GLEY 1 4/N (dark gray),planar,sharp,planar sharp,horizontal,very thin bed,unlithified,very fine sand,3,normal grading,well,clay,very fine sand,,planar lamination,slight,3,Planolites,,,,,,,,,,,,,,,362,U1480,F,28,F,1,A,,,,286
362-U1480F-28F-1-A,12,14.5,235.92,235.945,IIA,,clay,,clay,clay,clay,,GLEY 1 4/N (dark gray),planar,gradational,planar gradational,horizontal,very thin bed,unlithified,very fine sand,3,normal grading,well,clay,very fine sand,,planar lamination,absent,1,,,,,,,,,,,,,,,,362,U1480,F,28,F,1,A,,,,287
362-U1480F-28F-1-A,14.5,43.5,235.945,236.235,IIA,,very fine sand,with clay,very fine sand,very fine sand with clay,very fine sand with clay,,GLEY 1 4/N (dark gray),,,,,,unlithified,fine sand,4,non-graded,moderate,,,Bed disturbed by drilling disturbance,structureless,absent,1,,,,,,,,,,,,,,,,362,U1480,F,28,F,1,A,,,,288
362-U1480F-28F-1-A,43.5,46,236.235,236.26,IIA,,clay,,clay,clay,clay,,GLEY 1 4/N (dark gray),planar,gradational,planar gradational,horizontal,very thin bed,unlithified,very fine sand,3,normal grading,well,clay,very fine sand,,planar lamination,slight,3,Thalassinoides,,,,,,,,,,,,,,,362,U1480,F,28,F,1,A,,,,289
362-U1480F-28F-1-A,46,66,236.26,236.46,IIA,,very fine sand,with clay,very fine sand,very fine sand with clay,very fine sand with clay,,GLEY 1 4/N (dark gray),,,,,,unlithified,fine sand,4,non-graded,moderate,,,Bed disturbed by drilling disturbance,structureless,absent,1,,,,,,,,,,,,,,,,362,U1480,F,28,F,1,A,,,,290
362-U1480F-28F-1-A,66,70,236.46,236.5,IIA,,clay,,clay,clay,clay,,GLEY 1 4/N (dark gray),curviplanar,gradational,curviplanar gradational,horizontal,thin bed,unlithified,very fine sand,3,normal grading,well,clay,very fine sand,Bed disturbed by drilling disturbance,structureless,absent,1,,,,,,,,,,,,,,,,362,U1480,F,28,F,1,A,,,,291
362-U1480F-28F-1-A,70,80,236.5,236.6,IIA,,clay,,clay,clay,clay,,GLEY 1 4/N (dark gray),curviplanar,gradational,curviplanar gradational,horizontal,medium bed,unlithified,very fine sand,3,normal grading,well,clay,very fine sand,Bed disturbed by drilling disturbance,structureless,absent,1,,,,,,,,,,,,,,,,362,U1480,F,28,F,1,A,,,,292
362-U1480F-28F-1-A,80,87.5,236.6,236.675,IIA,,clay,,clay,clay,clay,,GLEY 1 4/N (dark gray),curviplanar,gradational,curviplanar gradational,horizontal,thin bed,unlithified,very fine sand,3,normal grading,well,clay,very fine sand,Bed disturbed by drilling disturbance,structureless,slight,3,Planolites,,,,,,,,,,,,,,,362,U1480,F,28,F,1,A,,,,293
362-U1480F-28F-1-A,87.5,121,236.675,237.01,IIA,,clay,,clay,clay,clay,,GLEY 1 4/N (dark gray),curviplanar,sharp,curviplanar sharp,horizontal,thick bed,unlithified,very fine sand,3,normal grading,well,clay,very fine sand,Bed disturbed by drilling disturbance,structureless,slight,3,Planolites,,,,,,,,,,,,,,,362,U1480,F,28,F,1,A,,,,294
362-U1480F-28F-1-A,121,130,237.01,237.1,IIA,,very fine sand,with clay,very fine sand,very fine sand with clay,very fine sand with clay,,GLEY 1 4/N (dark gray),,,,,,unlithified,fine sand,4,non-graded,moderate,,,Bed disturbed by drilling disturbance,structureless,absent,1,,,,,,,,,,,,,,,,362,U1480,F,28,F,1,A,,,,295
362-U1480F-28F-2-A,0,9,237.3,237.39,IIA,,very fine sand,with clay,very fine sand,very fine sand with clay,very fine sand with clay,,GLEY 1 4/N (dark gray),,,,,,unlithified,fine sand,4,non-graded,moderate,,,Bed disturbed by drilling disturbance,structureless,absent,1,,,,,,,,,,,,,,,,362,U1480,F,28,F,2,A,,,,296
362-U1480F-28F-2-A,9,10.5,237.39,237.405,IIA,,clay,,clay,clay,clay,,GLEY 1 4/N (dark gray),curviplanar,gradational,curviplanar gradational,horizontal,very thin bed,unlithified,very fine sand,3,normal grading,well,clay,very fine sand,Bed disturbed by drilling disturbance,structureless,absent,1,,,,,,,,,,,,,,,,362,U1480,F,28,F,2,A,,,,297
362-U1480F-28F-2-A,10.5,12,237.405,237.42,IIA,,very fine sand,with clay,very fine sand,very fine sand with clay,very fine sand with clay,,GLEY 1 4/N (dark gray),,,,,,unlithified,fine sand,4,non-graded,moderate,,,Bed disturbed by drilling disturbance,structureless,absent,1,,,,,,,,,,,,,,,,362,U1480,F,28,F,2,A,,,,298
362-U1480F-28F-2-A,12,20,237.42,237.5,IIA,,clay,,clay,clay,clay,,GLEY 1 4/N (dark gray),curviplanar,gradational,curviplanar gradational,horizontal,thin bed,unlithified,very fine sand,3,normal grading,well,clay,very fine sand,Bed disturbed by drilling disturbance,structureless,slight,3,Planolites,,,,,,,,,,,,,,,362,U1480,F,28,F,2,A,,,,299
362-U1480F-28F-2-A,20,110,237.5,238.4,IIA,,very fine sand,with clay,very fine sand,very fine sand with clay,very fine sand with clay,,GLEY 1 4/N (dark gray),,,,,,unlithified,fine sand,4,non-graded,moderate,,,Bed disturbed by drilling disturbance,structureless,absent,1,,,,,,,,,,,,,,,,362,U1480,F,28,F,2,A,,,,300
362-U1480F-28F-2-A,110,130,238.4,238.6,IIA,,fine sand,,fine sand,fine sand,fine sand,,GLEY 1 5/N (gray),planar,gradational,planar gradational,horizontal,medium bed,unlithified,fine sand,4,non-graded,moderate,fine sand,very fine sand,,structureless,absent,1,,,,,,,,,,,,,,,,362,U1480,F,28,F,2,A,,,,301
362-U1480F-28F-2-A,130,150,238.6,238.8,IIA,,very fine sand,with clay,very fine sand,very fine sand with clay,very fine sand with clay,,GLEY 1 4/N (dark gray),,,,,,unlithified,fine sand,4,non-graded,moderate,,,Bed disturbed by drilling disturbance,structureless,absent,1,,,,,,,,,,,,,,,,362,U1480,F,28,F,2,A,,,,302
