Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithologic unit (preliminary),Lithology Prefix,Lithology Principal Name,Lithology Suffix,Lithology prefix+name [read only],Lithology prefix+name+suffix [read only],Lithology name+suffix [read only],Lithology  abundance [%],Lithology color (Munsell),Bottom contact or boundary geometry,Bottom contact or boundary definition,Bottom contact or boundary geometry+definition [read only],Bottom contact or boundary attitude,Layer or bedding thickness,Lithology lithification,Lithology max. grain size class,Lithology max. grain size rank [read only],Grading,Sorting,Upper boundary ave. grain size class,Lowerr boundary ave. grain size class,General interval comment,Sedimentary structure,Bioturbation intensity,Bioturbation intensity rank [read only],Primary trace fossils,Secondary trace fossils,Minor trace fossils,Lithological asseccories,Diagenetic structure,Macrofossil,Macrofossil abundance name,Clasts (>2 mm) DOMINANT,Clasts (>2 mm) 2ND ORDER,DOMINANT clast roundness,Clast comments,Matrix comments,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Minor Lithology Prefix,Minor Lithology Suffix,Minor Lithology Name,row_index
362-U1480G-22R-5-A,29,44,953.79,953.94,IIC,,fine sand [USGS],,fine sand,fine sand,fine sand,,GLEY 1 4/N (dark gray),planar,sharp,planar sharp,horizontal,medium bed [B01],partially lithified,medium sand [W22_2],5,normal grading,moderate [2014],silt [W22_1],medium sand [W22_2],planar lamination on the top,structureless,absent [DB91],1,,,,,,plant fragment,C [A85],,,,,,,,,362,U1480,G,22,R,5,A,,,,369
362-U1480G-22R-5-A,44,49,953.94,953.99,IIC,,clay [S54],with silt [2014],clay,clay with silt,clay with silt,,GLEY 1 3/N (very dark gray),,,,,,partially lithified,silt [W22_1],2,non-graded,moderate [2014],,,"silt laminae at 19, 27, 33, 59, 103, 107, 114, 135, 147 cm",structureless,slight [DB91],3,Nereites,Planolites,,,,,,,,,,,,,,362,U1480,G,22,R,5,A,,,,370
362-U1480G-22R-CC-A,0,1,953.99,954,IIC,,clay [S54],with silt [2014],clay,clay with silt,clay with silt,,GLEY 1 3/N (very dark gray),,,,,,partially lithified,silt [W22_1],2,non-graded,moderate [2014],,,"silt laminae at 19, 27, 33, 59, 103, 107, 114, 135, 147 cm",structureless,slight [DB91],3,Nereites,Planolites,,,,,,,,,,,,,,362,U1480,G,22,R,CC,A,,,,371
362-U1480G-22R-CC-A,1,3,954,954.02,IIC,,fine sand [USGS],with silt [2014],fine sand,fine sand with silt,fine sand with silt,,GLEY 1 4/N (dark gray),planar,sharp,planar sharp,sub-horizontal,very thin bed [B01],unlithified [Leg194],fine sand [W22_2],4,non-graded,moderate [2014],,,,structureless,absent [DB91],1,,,,,,,,,,,,,,,,362,U1480,G,22,R,CC,A,,,,372
362-U1480G-22R-CC-A,3,6,954.02,954.05,IIC,,clay [S54],with silt [2014],clay,clay with silt,clay with silt,,GLEY 1 3/N (very dark gray),,,,,,partially lithified,silt [W22_1],2,non-graded,moderate [2014],,,"silt laminae at 19, 27, 33, 59, 103, 107, 114, 135, 147 cm",structureless,slight [DB91],3,Nereites,Planolites,,,,,,,,,,,,,,362,U1480,G,22,R,CC,A,,,,373
362-U1480G-23R-1-A,0,7,958,958.07,IIC,,sand-silt-clay [S54],,sand-silt-clay,sand-silt-clay,sand-silt-clay,,,,,,,,,,,,,,,mixed up by coring.,,,,,,,,,,,,,,,,,,,362,U1480,G,23,R,1,A,,,,374
362-U1480G-23R-1-A,7,39,958.07,958.39,IIC,,very fine sand,,very fine sand,very fine sand,very fine sand,,GLEY 1 3/N (very dark gray),planar,sharp,planar sharp,horizontal,thick bed [B01],partially lithified,fine sand [W22_2],4,normal grading,moderate [2014],silt [W22_1],fine sand [W22_2],"Silt laminae and very thin beds at 20-22, 24, 25, 27 cm",,,,,,,,,,,,,,,,,,,362,U1480,G,23,R,1,A,,,,375
362-U1480G-23R-1-A,39,146,958.39,959.46,IIC,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,GLEY 1 3/N (very dark gray),planar,sharp,planar sharp,horizontal,,partially lithified,silt [W22_1],2,non-graded,moderate [2014],clay [W22_1],silt [W22_1],"Lithology made up of very thin beds, normally graded beds from silt to silty-clay. Silt laminae 56-61, 95-97 (partially convolute laminated), 122-126 (partially convolute laminated)cm",planar lamination,moderate [DB91],4,Phycosiphon,Nereites,Planolites,,,,,,,,,,,,,362,U1480,G,23,R,1,A,,,,376
362-U1480G-23R-2-A,0,64,959.46,960.1,IIC,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,GLEY 1 3/N (very dark gray),planar,sharp,planar sharp,horizontal,,partially lithified,silt [W22_1],2,non-graded,moderate [2014],clay [W22_1],silt [W22_1],"Lithology made up of very thin beds, normally graded beds from silt to silty-clay. Silt laminae 29-31 cm",planar lamination,moderate [DB91],4,Phycosiphon,Nereites,Planolites,,,,,,,,,,,,,362,U1480,G,23,R,2,A,,,,377
362-U1480G-23R-3-A,0,61,960.23,960.84,IIC,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,GLEY 1 3/N (very dark gray),planar,sharp,planar sharp,horizontal,,partially lithified,silt [W22_1],2,non-graded,moderate [2014],clay [W22_1],silt [W22_1],"Lithology made up of very thin beds, normally graded beds from silt to silty-clay. Silt laminae 11-13 cm",planar lamination,moderate [DB91],4,Phycosiphon,Nereites,Planolites,,,,,,,,,,,,,362,U1480,G,23,R,3,A,,,,378
362-U1480G-23R-4-A,0,51,961.09,961.6,IIC,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,GLEY 1 3/N (very dark gray),planar,sharp,planar sharp,horizontal,,partially lithified,silt [W22_1],2,non-graded,moderate [2014],clay [W22_1],silt [W22_1],"Lithology made up of very thin beds, normally graded beds from silt to silty-clay. Silt laminae 15-20, 30-33, 51-57, 80-85, 90-92 (convolute laminated), 106-108, 114-119 (partially cross laminated), 125-129, 130.5-136, 142-148 cm",planar lamination,moderate [DB91],4,Phycosiphon,Nereites,Planolites,,,,,,,,,,,,,362,U1480,G,23,R,4,A,,,,379
362-U1480G-23R-4-A,51,57,961.6,961.66,IIC,calcareous [Leg339],clay [S54],,calcareous clay,calcareous clay,clay,,GLEY 1 3/N (very dark gray),planar,sharp,planar sharp,horizontal,thin bed [B01],partially lithified,,2,,,,,,structureless,moderate [DB91],4,Nereites,Planolites,,,,,,,,,,,,,,362,U1480,G,23,R,4,A,,,,380
362-U1480G-23R-4-A,57,150,961.66,962.59,IIC,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,GLEY 1 3/N (very dark gray),planar,sharp,planar sharp,horizontal,,partially lithified,silt [W22_1],2,non-graded,moderate [2014],clay [W22_1],silt [W22_1],"Lithology made up of very thin beds, normally graded beds from silt to silty-clay. Silt laminae 15-20, 30-33, 51-57, 80-85, 90-92, 106-108, 114-119, 125-129, 130.5-136, 142-148 cm",planar lamination,moderate [DB91],4,Phycosiphon,Nereites,Planolites,,,,,,,,,,,,,362,U1480,G,23,R,4,A,,,,381
362-U1480G-23R-5-A,0,140,962.59,963.99,IIC,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,GLEY 1 3/N (very dark gray),planar,sharp,planar sharp,horizontal,,partially lithified,silt [W22_1],2,non-graded,moderate [2014],clay [W22_1],silt [W22_1],"Lithology made up of very thin beds, normally graded beds from silt to silty-clay. Silt laminae 48-49 (convolute laminated), 52-53 (convolute laminated), 71-72, 108.5-111.5 (partially cross laminated), 124-126, 138-139 cm",planar lamination,moderate [DB91],4,Phycosiphon,Nereites,Planolites,,,,,,,,,,,,,362,U1480,G,23,R,5,A,,,,382
362-U1480G-23R-6-A,0,125,963.99,965.24,IIC,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,GLEY 1 3/N (very dark gray),planar,sharp,planar sharp,horizontal,,partially lithified,silt [W22_1],2,non-graded,moderate [2014],clay [W22_1],silt [W22_1],"Lithology made up of very thin beds, normally graded beds from silt to silty-clay. Silt laminae 6-7, 9-12 (partially convolute laminated), 38-42 (partially cross laminated), 52-54, 69-70.5, 73-79 (partially cross laminated), 89-101 cm",planar lamination,moderate [DB91],4,Phycosiphon,Nereites,Planolites,,,,,,,,,,,,,362,U1480,G,23,R,6,A,,,,383
362-U1480G-23R-CC-A,0,7,965.24,965.31,IIC,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,GLEY 1 3/N (very dark gray),planar,sharp,planar sharp,horizontal,,partially lithified,silt [W22_1],2,non-graded,moderate [2014],clay [W22_1],silt [W22_1],"Lithology made up of very thin beds, normally graded beds from silt to silty-clay.",planar lamination,moderate [DB91],4,Phycosiphon,Nereites,Planolites,,,,,,,,,,,,,362,U1480,G,23,R,CC,A,,,,384
362-U1480G-24R-1-A,0,129,967.7,968.99,IIC,,clay [S54],with silt [2014],clay,clay with silt,clay with silt,,10YR 3/1 (very dark gray),,,,,,,silt [W22_1],2,non-graded,moderate [2014],,,"Mottled very dark grayish brown and very dark greenish gray clay. Silt planar laminae at 28, 33, 38, 39, 43, 46, 69, 86, 108 cm.",planar lamination,heavy [DB91],4,Nereites,Phycosiphon,Planolites,,,,,,,,,,,,,362,U1480,G,24,R,1,A,,,,385
362-U1480G-24R-2-A,0,104,968.99,970.03,IIC,,clay [S54],with silt [2014],clay,clay with silt,clay with silt,,10YR 3/1 (very dark gray),,,,,,,silt [W22_1],2,non-graded,moderate [2014],,,"Mottled very dark grayish brown and very dark greenish gray clay. Silt planar laminae at 47, 69, 81, 96 cm.",planar lamination,heavy [DB91],4,Nereites,Phycosiphon,Planolites,,,,,,,,,,,,,362,U1480,G,24,R,2,A,,,,386
362-U1480G-24R-3-A,0,10,970.22,970.32,IIC,,clay [S54],with silt [2014],clay,clay with silt,clay with silt,,GLEY 1 3/N (very dark gray),,,,,,,silt [W22_1],2,non-graded,moderate [2014],,,"Mottled very dark gray and very dark greenish gray clay. Silt planar laminae at 20, 23, 39.5, 41.5, 80 cm.",planar lamination,heavy [DB91],4,Nereites,Phycosiphon,Planolites,,,,,,,,,,,,,362,U1480,G,24,R,3,A,,,,387
362-U1480G-24R-3-A,10,13,970.32,970.35,IIC,,very fine sand,,very fine sand,very fine sand,very fine sand,,GLEY 1 4/N (dark gray),planar,sharp,planar sharp,horizontal,very thin bed [B01],unlithified [Leg194],silt [W22_1],2,non-graded,,,,disturbed interval,structureless,absent [DB91],1,,,,,,,,,,,,,,,,362,U1480,G,24,R,3,A,,,,388
362-U1480G-24R-3-A,13,52.5,970.35,970.745,IIC,,clay [S54],with silt [2014],clay,clay with silt,clay with silt,,GLEY 1 3/N (very dark gray),,,,,,,silt [W22_1],2,non-graded,moderate [2014],,,"Mottled very dark gray and very dark greenish gray clay. Silt planar laminae at 20, 23, 39.5, 41.5, 80 cm.",planar lamination,heavy [DB91],4,Nereites,Phycosiphon,Planolites,,,,,,,,,,,,,362,U1480,G,24,R,3,A,,,,389
362-U1480G-24R-3-A,52.5,54.5,970.745,970.765,IIC,,very fine sand,,very fine sand,very fine sand,very fine sand,,GLEY 1 4/N (dark gray),planar,sharp,planar sharp,horizontal,very thin bed [B01],unlithified [Leg194],silt [W22_1],2,non-graded,,,,disturbed interval,structureless,absent [DB91],1,,,,,,,,,,,,,,,,362,U1480,G,24,R,3,A,,,,390
362-U1480G-24R-3-A,54.5,108,970.765,971.3,IIC,,clay [S54],with silt [2014],clay,clay with silt,clay with silt,,GLEY 1 3/N (very dark gray),,,,,,,silt [W22_1],2,non-graded,moderate [2014],,,"Mottled very dark gray and very dark greenish gray clay. Silt planar laminae at 20, 23, 39.5, 41.5, 80 cm.",planar lamination,heavy [DB91],4,Nereites,Phycosiphon,Planolites,,,,,,,,,,,,,362,U1480,G,24,R,3,A,,,,391
362-U1480G-24R-4-A,0,123,971.45,972.68,IIC,,clay [S54],with silt [2014],clay,clay with silt,clay with silt,,GLEY 1 3/N (very dark gray),,,,,,,silt [W22_1],2,non-graded,moderate [2014],,,Mottled very dark gray and very dark greenish gray clay. Silt planar laminae at cm. Small 2 pyrite nodules at 119 and 120 cm.,planar lamination,heavy [DB91],4,Nereites,Phycosiphon,Planolites,,,,,,,,,,,,,362,U1480,G,24,R,4,A,,,,392
362-U1480G-24R-5-A,0,113,972.68,973.81,IIC,,clay [S54],with silt [2014],clay,clay with silt,clay with silt,,GLEY 1 3/N (very dark gray),,,,,,,silt [W22_1],2,non-graded,moderate [2014],,,"Mottled very dark gray and very dark greenish gray clay. Silt planar laminae at 71, 92 cm. Small pyrite nodule at 108 cm.",planar lamination,heavy [DB91],4,Nereites,Phycosiphon,Planolites,,,,,,,,,,,,,362,U1480,G,24,R,5,A,,,,393
362-U1480G-24R-6-A,0,129,973.93,975.22,IIC,,clay [S54],with silt [2014],clay,clay with silt,clay with silt,,GLEY 1 3/N (very dark gray),,,,,,,silt [W22_1],2,non-graded,moderate [2014],,,"Mottled very dark gray and very dark greenish gray clay. Silt planar laminae at 9, 33, 41, 59, 62, 89, 104 cm. Trace fossils of Scolicia at 83 and 85 cm.",planar lamination,heavy [DB91],4,Nereites,Phycosiphon,Planolites,,,,,,,,,,,,,362,U1480,G,24,R,6,A,,,,394
362-U1480G-24R-7-A,0,85,975.22,976.07,IIC,,clay [S54],with silt [2014],clay,clay with silt,clay with silt,,GLEY 1 3/N (very dark gray),,,,,,,silt [W22_1],2,non-graded,moderate [2014],,,Mottled very dark gray and very dark greenish gray clay. Small pyrite nodule at 5 cm.,planar lamination,heavy [DB91],4,Nereites,Phycosiphon,Planolites,,,,,,,,,,,,,362,U1480,G,24,R,7,A,,,,395
362-U1480G-24R-CC-A,0,11,976.07,976.18,IIC,,clay [S54],with silt [2014],clay,clay with silt,clay with silt,,GLEY 1 3/N (very dark gray),,,,,,,silt [W22_1],2,non-graded,moderate [2014],,,Mottled very dark gray and very dark greenish gray clay. Silt planar laminae at cm.,planar lamination,heavy [DB91],4,Nereites,Phycosiphon,Planolites,,,,,,,,,,,,,362,U1480,G,24,R,CC,A,,,,396
362-U1480G-25R-1-A,0,6,977.4,977.46,IIC,,clay [S54],with silt [2014],clay,clay with silt,clay with silt,,GLEY 1 3/N (very dark gray),,,,,,partially lithified,,,,,,,possibly fall in from top.,,,,,,,,,,,,,,,,,,,362,U1480,G,25,R,1,A,,,,397
362-U1480G-25R-1-A,6,48.5,977.46,977.885,IIC,,clay [S54],with silt [2014],clay,clay with silt,clay with silt,,GLEY 1 3/N (very dark gray),,,,,,partially lithified,silt [W22_1],2,non-graded,moderate [2014],,,"Mottled very dark gray (GLEY 1 3/N) and very dark greenish gray (GLEY 1 5GY) moderate to heavy bioturbated clay. Silt planar laminae at 15, 21 cm. Trace of agglutinated forams.",planar lamination,moderate [DB91],4,Phycosiphon,Nereites,Planolites,,,,,,,,,,,,,362,U1480,G,25,R,1,A,,,,398
362-U1480G-25R-1-A,48.5,50.5,977.885,977.905,IIC,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,GLEY 1 4/N (dark gray),planar,sharp,planar sharp,horizontal,very thin bed [B01],partially lithified,silt [W22_1],2,non-graded,moderate [2014],clay [W22_1],silt [W22_1],small-scaled lamination in mm-size. disturbed by drilling.,planar lamination,absent [DB91],1,,,,,,,,,,,,,,,,362,U1480,G,25,R,1,A,,,,399
362-U1480G-25R-1-A,50.5,127.5,977.905,978.675,IIC,,clay [S54],with silt [2014],clay,clay with silt,clay with silt,,GLEY 1 3/N (very dark gray),,,,,,partially lithified,silt [W22_1],2,non-graded,moderate [2014],,,"Mottled very dark gray (GLEY 1 3/N) and very dark greenish gray (GLEY 1 5GY) moderate to heavy bioturbated clay. Silt planar laminae at 15, 21 cm. Trace of agglutinated forams.",planar lamination,moderate [DB91],4,Phycosiphon,Nereites,Planolites,,,,,,,,,,,,,362,U1480,G,25,R,1,A,,,,400
362-U1480G-25R-2-A,0,11.5,978.8,978.915,IIC,,clay [S54],with silt [2014],clay,clay with silt,clay with silt,,GLEY 1 3/N (very dark gray),,,,,,partially lithified,silt [W22_1],2,non-graded,moderate [2014],,,"Mottled very dark gray (GLEY 1 3/N) and very dark greenish gray (GLEY 1 5GY) moderate to heavy bioturbated clay. Silt planar laminae at 20, 112 cm. Trace of agglutinated forams.",planar lamination,moderate [DB91],4,Phycosiphon,Nereites,Planolites,,,,,,,,,,,,,362,U1480,G,25,R,2,A,,,,401
362-U1480G-25R-2-A,11.5,13,978.915,978.93,IIC,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,GLEY 1 4/N (dark gray),planar,sharp,planar sharp,horizontal,thin bed [B01],partially lithified,silt [W22_1],2,non-graded,moderate [2014],clay [W22_1],silt [W22_1],small-scaled lamination in mm-size. disturbed by drilling.,planar lamination,absent [DB91],1,,,,,,,,,,,,,,,,362,U1480,G,25,R,2,A,,,,402
362-U1480G-25R-2-A,13,35,978.93,979.15,IIC,,clay [S54],with silt [2014],clay,clay with silt,clay with silt,,GLEY 1 3/N (very dark gray),,,,,,partially lithified,silt [W22_1],2,non-graded,moderate [2014],,,"Mottled very dark gray (GLEY 1 3/N) and very dark greenish gray (GLEY 1 5GY) moderate to heavy bioturbated clay. Silt planar laminae at 20, 112 cm. Trace of agglutinated forams.",planar lamination,moderate [DB91],4,Phycosiphon,Nereites,Planolites,,,,,,,,,,,,,362,U1480,G,25,R,2,A,,,,403
362-U1480G-25R-2-A,35,39,979.15,979.19,IIC,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,GLEY 1 4/N (dark gray),planar,sharp,planar sharp,sub-horizontal,thin bed [B01],partially lithified,silt [W22_1],2,non-graded,moderate [2014],clay [W22_1],silt [W22_1],small-scaled lamination in mm-size. disturbed by drilling.,planar lamination,absent [DB91],1,,,,,,,,,,,,,,,,362,U1480,G,25,R,2,A,,,,404
362-U1480G-25R-2-A,39,126,979.19,980.06,IIC,,clay [S54],with silt [2014],clay,clay with silt,clay with silt,,GLEY 1 3/N (very dark gray),,,,,,partially lithified,silt [W22_1],2,non-graded,moderate [2014],,,"Mottled very dark gray (GLEY 1 3/N) and very dark greenish gray (GLEY 1 5GY) moderate to heavy bioturbated clay. Silt planar laminae at 20, 112 cm. Trace of agglutinated forams.",planar lamination,moderate [DB91],4,Phycosiphon,Nereites,Planolites,,,,,,,,,,,,,362,U1480,G,25,R,2,A,,,,405
362-U1480G-25R-3-A,0,12,980.06,980.18,IIC,,clay [S54],with silt [2014],clay,clay with silt,clay with silt,,GLEY 1 3/N (very dark gray),,,,,,partially lithified,silt [W22_1],2,non-graded,moderate [2014],,,Mottled very dark gray (GLEY 1 3/N) and very dark greenish gray (GLEY 1 5GY) moderate to heavy bioturbated clay.,planar lamination,moderate [DB91],4,Phycosiphon,Nereites,Planolites,,,,,,,,,,,,,362,U1480,G,25,R,3,A,,,,406
362-U1480G-25R-3-A,12,14,980.18,980.2,IIC,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,GLEY 1 4/N (dark gray),planar,sharp,planar sharp,horizontal,very thin bed [B01],partially lithified,silt [W22_1],2,non-graded,moderate [2014],clay [W22_1],silt [W22_1],small-scaled lamination in mm-size. disturbed by drilling.,planar lamination,absent [DB91],1,,,,,,,,,,,,,,,,362,U1480,G,25,R,3,A,,,,407
362-U1480G-25R-3-A,14,27.5,980.2,980.335,IIC,,clay [S54],with silt [2014],clay,clay with silt,clay with silt,,GLEY 1 3/N (very dark gray),,,,,,partially lithified,silt [W22_1],2,non-graded,moderate [2014],,,Mottled very dark gray (GLEY 1 3/N) and very dark greenish gray (GLEY 1 5GY) moderate to heavy bioturbated clay.,planar lamination,moderate [DB91],4,Phycosiphon,Nereites,Planolites,,,,,,,,,,,,,362,U1480,G,25,R,3,A,,,,408
362-U1480G-25R-3-A,27.5,30,980.335,980.36,IIC,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,GLEY 1 4/N (dark gray),planar,sharp,planar sharp,horizontal,very thin bed [B01],partially lithified,silt [W22_1],2,non-graded,moderate [2014],clay [W22_1],silt [W22_1],small-scaled lamination in mm-size. disturbed by drilling.,planar lamination,absent [DB91],1,,,,,,,,,,,,,,,,362,U1480,G,25,R,3,A,,,,409
362-U1480G-25R-3-A,30,70,980.36,980.76,IIC,,clay [S54],with silt [2014],clay,clay with silt,clay with silt,,GLEY 1 3/N (very dark gray),,,,,,partially lithified,silt [W22_1],2,non-graded,moderate [2014],,,Mottled very dark gray (GLEY 1 3/N) and very dark greenish gray (GLEY 1 5GY) moderate to heavy bioturbated clay.,planar lamination,moderate [DB91],4,Phycosiphon,Nereites,Planolites,,,,,,,,,,,,,362,U1480,G,25,R,3,A,,,,410
362-U1480G-25R-3-A,70,73.5,980.76,980.795,IIC,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,GLEY 1 4/N (dark gray),irregular,sharp,irregular sharp,sub-horizontal,thin bed [B01],partially lithified,silt [W22_1],2,non-graded,moderate [2014],clay [W22_1],silt [W22_1],small-scaled lamination in mm-size. disturbed by drilling.,planar lamination,slight [DB91],3,Phycosiphon,Nereites,,,,,,,,,,,,,,362,U1480,G,25,R,3,A,,,,411
362-U1480G-25R-3-A,73.5,79,980.795,980.85,IIC,,clay [S54],with silt [2014],clay,clay with silt,clay with silt,,GLEY 1 3/N (very dark gray),,,,,,partially lithified,silt [W22_1],2,non-graded,moderate [2014],,,Mottled very dark gray (GLEY 1 3/N) and very dark greenish gray (GLEY 1 5GY) moderate to heavy bioturbated clay.,planar lamination,moderate [DB91],4,Phycosiphon,Nereites,Planolites,,,,,,,,,,,,,362,U1480,G,25,R,3,A,,,,412
362-U1480G-25R-3-A,79,82,980.85,980.88,IIC,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,GLEY 1 4/N (dark gray),planar,sharp,planar sharp,horizontal,very thin bed [B01],partially lithified,silt [W22_1],2,non-graded,moderate [2014],clay [W22_1],silt [W22_1],small-scaled lamination in mm-size.,planar lamination,slight [DB91],3,Phycosiphon,Nereites,,,,,,,,,,,,,,362,U1480,G,25,R,3,A,,,,413
362-U1480G-25R-3-A,82,97,980.88,981.03,IIC,,clay [S54],with silt [2014],clay,clay with silt,clay with silt,,GLEY 1 3/N (very dark gray),,,,,,partially lithified,silt [W22_1],2,non-graded,moderate [2014],,,Mottled very dark gray (GLEY 1 3/N) and very dark greenish gray (GLEY 1 5GY) moderate to heavy bioturbated clay.,planar lamination,moderate [DB91],4,Phycosiphon,Nereites,Planolites,,,,,,,,,,,,,362,U1480,G,25,R,3,A,,,,414
362-U1480G-25R-3-A,97,99,981.03,981.05,IIC,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,GLEY 1 4/N (dark gray),planar,sharp,planar sharp,horizontal,very thin bed [B01],partially lithified,silt [W22_1],2,non-graded,moderate [2014],clay [W22_1],silt [W22_1],small-scaled lamination in mm-size.,planar lamination,absent [DB91],1,,,,,,,,,,,,,,,,362,U1480,G,25,R,3,A,,,,415
