taxon_group,verbatim_name,name,genus modifier,genus name,species modifier,species name,subspecies modifier,subspecies name,non-taxa descriptor
benthic_forams,Nodosaria calomorpha,,,Nodosaria,,calomorpha,,,
benthic_forams,Nodosaria caribbeana,,,Nodosaria,,caribbeana,,,
benthic_forams,Nodosaria consobrina,,,Nodosaria,,consobrina,,,
benthic_forams,Nodosaria crassitesta,,,Nodosaria,,crassitesta,,,
benthic_forams,Nodosaria delicatula,,,Nodosaria,,delicatula,,,
benthic_forams,Nodosaria detruncata,,,Nodosaria,,detruncata,,,
benthic_forams,Nodosaria elegantissima,,,Nodosaria,,elegantissima,,,
benthic_forams,Nodosaria ewaldi (q),? Nodosaria ewaldi,?,Nodosaria,,ewaldi,,,
benthic_forams,Nodosaria fistuca,,,Nodosaria,,fistuca,,,
benthic_forams,Nodosaria granti,,,Nodosaria,,granti,,,
benthic_forams,Nodosaria hispida,,,Nodosaria,,hispida,,,
benthic_forams,Nodosaria holoserica,,,Nodosaria,,holoserica,,,
benthic_forams,Nodosaria jacksonensis,,,Nodosaria,,jacksonensis,,,
benthic_forams,Nodosaria lamellata,,,Nodosaria,,lamellata,,,
benthic_forams,Nodosaria latejugata,,,Nodosaria,,latejugata,,,
benthic_forams,Nodosaria latejugata (q),? Nodosaria latejugata,?,Nodosaria,,latejugata,,,
benthic_forams,Nodosaria limbata,,,Nodosaria,,limbata,,,
benthic_forams,Nodosaria limbata tumidata,,,Nodosaria,,limbata,,tumidata,
benthic_forams,Nodosaria longiscata,,,Nodosaria,,longiscata,,,
benthic_forams,Nodosaria macneili,,,Nodosaria,,macneili,,,
benthic_forams,Nodosaria obliqua,,,Nodosaria,,obliqua,,,
benthic_forams,Nodosaria obliquata,,,Nodosaria,,obliquata,,,
benthic_forams,Nodosaria obliquicostata,,,Nodosaria,,obliquicostata,,,
benthic_forams,Nodosaria okinoshimaensis,,,Nodosaria,,okinoshimaensis,,,
benthic_forams,Nodosaria orthopleura,,,Nodosaria,,orthopleura,,,
benthic_forams,Nodosaria ovicula,,,Nodosaria,,ovicula,,,
benthic_forams,Nodosaria parexilis,,,Nodosaria,,parexilis,,,
benthic_forams,Nodosaria paupercula,,,Nodosaria,,paupercula,,,
benthic_forams,Nodosaria perversa,,,Nodosaria,,perversa,,,
benthic_forams,Nodosaria procera,,,Nodosaria,,procera,,,
benthic_forams,Nodosaria pseudoinconstans,,,Nodosaria,,pseudoinconstans,,,
benthic_forams,Nodosaria pyrula,,,Nodosaria,,pyrula,,,
benthic_forams,Nodosaria skobrina,,,Nodosaria,,skobrina,,,
benthic_forams,Nodosaria sp.,,,Nodosaria,,sp.,,,
benthic_forams,Nodosaria sp.(q),? Nodosaria sp.,?,Nodosaria,,sp.,,,
benthic_forams,Nodosaria spirostriolata,,,Nodosaria,,spirostriolata,,,
benthic_forams,Nodosaria stiliformis,,,Nodosaria,,stiliformis,,,
benthic_forams,Nodosaria striata,,,Nodosaria,,striata,,,
benthic_forams,Nodosaria strigosa,,,Nodosaria,,strigosa,,,
benthic_forams,Nodosaria tholigera,,,Nodosaria,,tholigera,,,
benthic_forams,Nodosaria tosta,,,Nodosaria,,tosta,,,
benthic_forams,Nodosaria velascoensis,,,Nodosaria,,velascoensis,,,
benthic_forams,Nodosaria vertebralis,,,Nodosaria,,vertebralis,,,
benthic_forams,Nonion auriculata,,,Nonion,,auriculata,,,
benthic_forams,Nonion barleeanum,,,Nonion,,barleeanum,,,
benthic_forams,Nonion depressulum,,,Nonion,,depressulum,,,
benthic_forams,Nonion grateloupi,,,Nonion,,grateloupi,,,
benthic_forams,Nonion havaenses,,,Nonion,,havaenses,,,
benthic_forams,Nonion havanensis,,,Nonion,,havanensis,,,
benthic_forams,Nonion labradorica,,,Nonion,,labradorica,,,
benthic_forams,Nonion laeve,,,Nonion,,laeve,,,
benthic_forams,Nonion nicobarensis,,,Nonion,,nicobarensis,,,
benthic_forams,Nonion olssoni,,,Nonion,,olssoni,,,
benthic_forams,Nonion pompilioides,,,Nonion,,pompilioides,,,
benthic_forams,Nonion sp.,,,Nonion,,sp.,,,
benthic_forams,Nonion sp. (q),? Nonion sp.,?,Nonion,,sp.,,,
benthic_forams,Nonionella atlantica,,,Nonionella,,atlantica,,,
benthic_forams,Nonionella auricula,,,Nonionella,,auricula,,,
benthic_forams,Nonionella basiloba,,,Nonionella,,basiloba,,,
benthic_forams,Nonionella basispinata,,,Nonionella,,basispinata,,,
benthic_forams,Nonionella bradii,,,Nonionella,,bradii,,,
benthic_forams,Nonionella bradii (q),? Nonionella bradii,?,Nonionella,,bradii,,,
benthic_forams,Nonionella globosa,,,Nonionella,,globosa,,,
benthic_forams,Nonionella incisa,,,Nonionella,,incisa,,,
benthic_forams,Nonionella iredea,,,Nonionella,,iredea,,,
benthic_forams,Nonionella iridea (q),? Nonionella iridea,?,Nonionella,,iridea,,,
benthic_forams,Nonionella labradorica,,,Nonionella,,labradorica,,,
benthic_forams,Nonionella magnalingua,,,Nonionella,,magnalingua,,,
benthic_forams,Nonionella magnalingua (q),? Nonionella magnalingua,?,Nonionella,,magnalingua,,,
benthic_forams,Nonionella miocenica,,,Nonionella,,miocenica,,,
benthic_forams,Nonionella miocenica stella,,,Nonionella,,miocenica,,stella,
benthic_forams,Nonionella ovata,,,Nonionella,,ovata,,,
benthic_forams,Nonionella pulchella,,,Nonionella,,pulchella,,,
benthic_forams,Nonionella soldadoensis,,,Nonionella,,soldadoensis,,,
benthic_forams,Nonionella sp.,,,Nonionella,,sp.,,,
benthic_forams,Nonionella sp. (q),? Nonionella sp.,?,Nonionella,,sp.,,,
benthic_forams,Nonionella stella,,,Nonionella,,stella,,,
benthic_forams,Nonionella stella (q),? Nonionella stella,?,Nonionella,,stella,,,
benthic_forams,Nonionella turgida,,,Nonionella,,turgida,,,
benthic_forams,Nonionella turgida digitata,,,Nonionella,,turgida,,digitata,
benthic_forams,Nonionellina labradica,,,Nonionellina,,labradica,,,
benthic_forams,Noviuva plebeja,,,Noviuva,,plebeja,,,
benthic_forams,Nubecularia novorossica (q),? Nubecularia novorossica,?,Nubecularia,,novorossica,,,
benthic_forams,Nummoloculina heimi,,,Nummoloculina,,heimi,,,
benthic_forams,Nummulites bagelensis,,,Nummulites,,bagelensis,,,
benthic_forams,Nummulites bouillei,,,Nummulites,,bouillei,,,
benthic_forams,Nummulites burdigalensis minor,,,Nummulites,,burdigalensis,,minor,
benthic_forams,Nummulites partschi,,,Nummulites,,partschi,,,
benthic_forams,Nummulites pernotus,,,Nummulites,,pernotus,,,
benthic_forams,Nummulites problematicus,,,Nummulites,,problematicus,,,
benthic_forams,Nummulites rotularius,,,Nummulites,,rotularius,,,
benthic_forams,Nummulites sp.,,,Nummulites,,sp.,,,
benthic_forams,Nummulites variolarius,,,Nummulites,,variolarius,,,
benthic_forams,Nummulites vascus,,,Nummulites,,vascus,,,
benthic_forams,Nutallides crassaformis-truempyi,,,Nutallides,,crassaformis-truempyi,,,
benthic_forams,Nuttalides rugosus convexus,,,Nuttalides,,rugosus,,convexus,
benthic_forams,Nuttalides sp.,,,Nuttalides,,sp.,,,
benthic_forams,Nuttalides truempyi,,,Nuttalides,,truempyi,,,
benthic_forams,Nuttalides truempyi (q),? Nuttalides truempyi,?,Nuttalides,,truempyi,,,
benthic_forams,Nuttalides umbonifera,,,Nuttalides,,umbonifera,,,
benthic_forams,Nuttallinella florealis,,,Nuttallinella,,florealis,,,
benthic_forams,Nuttallinella sp.,,,Nuttallinella,,sp.,,,
benthic_forams,Oolina apiculata,,,Oolina,,apiculata,,,
benthic_forams,Oolina apiculata (q),? Oolina apiculata,?,Oolina,,apiculata,,,
benthic_forams,Oolina apiopleura,,,Oolina,,apiopleura,,,
benthic_forams,Oolina borealis,,,Oolina,,borealis,,,
benthic_forams,Oolina caudigera,,,Oolina,,caudigera,,,
benthic_forams,Oolina costata,,,Oolina,,costata,,,
benthic_forams,Oolina globosa,,,Oolina,,globosa,,,
benthic_forams,Oolina hexagona,,,Oolina,,hexagona,,,
benthic_forams,Oolina lineata,,,Oolina,,lineata,,,
benthic_forams,Oolina melo,,,Oolina,,melo,,,
benthic_forams,Oolina sp.,,,Oolina,,sp.,,,
benthic_forams,Oolina squamosa,,,Oolina,,squamosa,,,
benthic_forams,Oolina striatopunctata,,,Oolina,,striatopunctata,,,
benthic_forams,Operculina complanata,,,Operculina,,complanata,,,
benthic_forams,Operculina eniwetokensis,,,Operculina,,eniwetokensis,,,
benthic_forams,Operculina sp.,,,Operculina,,sp.,,,
benthic_forams,Operculina subformal,,,Operculina,,subformal,,,
benthic_forams,Ophthalmidium acutimargo,,,Ophthalmidium,,acutimargo,,,
benthic_forams,Ophthalmidium pusillum,,,Ophthalmidium,,pusillum,,,
benthic_forams,Orbitolina sp. (q),? Orbitolina sp.,?,Orbitolina,,sp.,,,
benthic_forams,Oridorsalis ecuadorensis,,,Oridorsalis,,ecuadorensis,,,
benthic_forams,Oridorsalis multiseptus (q),? Oridorsalis multiseptus,?,Oridorsalis,,multiseptus,,,
benthic_forams,Oridorsalis sp.,,,Oridorsalis,,sp.,,,
benthic_forams,Oridorsalis subtenera,,,Oridorsalis,,subtenera,,,
benthic_forams,Oridorsalis tenera,,,Oridorsalis,,tenera,,,
benthic_forams,Oridorsalis tenera (q),? Oridorsalis tenera,?,Oridorsalis,,tenera,,,
benthic_forams,Oridorsalis umbonatus,,,Oridorsalis,,umbonatus,,,
benthic_forams,Oridorsalis umbonatus (q),? Oridorsalis umbonatus,?,Oridorsalis,,umbonatus,,,
benthic_forams,Orthomorphina challengeriana,,,Orthomorphina,,challengeriana,,,
benthic_forams,Orthomorphina exilis,,,Orthomorphina,,exilis,,,
benthic_forams,Orthomorphina fistuca,,,Orthomorphina,,fistuca,,,
benthic_forams,Orthomorphina glandigena,,,Orthomorphina,,glandigena,,,
benthic_forams,Orthomorphina havensis,,,Orthomorphina,,havensis,,,
benthic_forams,Orthomorphina heterosculpta,,,Orthomorphina,,heterosculpta,,,
benthic_forams,Orthomorphina koina,,,Orthomorphina,,koina,,,
benthic_forams,Orthomorphina perversa,,,Orthomorphina,,perversa,,,
benthic_forams,Orthomorphina rohri,,,Orthomorphina,,rohri,,,
benthic_forams,Orthomorphina skobina,,,Orthomorphina,,skobina,,,
benthic_forams,Orthomorphina sp.,,,Orthomorphina,,sp.,,,
benthic_forams,Orthomorphina sp.(q),? Orthomorphina sp.,?,Orthomorphina,,sp.,,,
benthic_forams,Osangularia bengalensis,,,Osangularia,,bengalensis,,,
benthic_forams,Osangularia culter,,,Osangularia,,culter,,,
benthic_forams,Osangularia culter (q),? Osangularia culter,?,Osangularia,,culter,,,
benthic_forams,Osangularia culteri,,,Osangularia,,culteri,,,
benthic_forams,Osangularia dominicana,,,Osangularia,,dominicana,,,
benthic_forams,Osangularia expansa,,,Osangularia,,expansa,,,
benthic_forams,Osangularia interrupta,,,Osangularia,,interrupta,,,
benthic_forams,Osangularia mexicana,,,Osangularia,,mexicana,,,
benthic_forams,Osangularia navarroana,,,Osangularia,,navarroana,,,
benthic_forams,Osangularia plummerae,,,Osangularia,,plummerae,,,
benthic_forams,Osangularia pteromphalia,,,Osangularia,,pteromphalia,,,
benthic_forams,Osangularia rugosa,,,Osangularia,,rugosa,,,
benthic_forams,Osangularia rugosa (q),? Osangularia rugosa,?,Osangularia,,rugosa,,,
benthic_forams,Osangularia sp.,,,Osangularia,,sp.,,,
benthic_forams,Osangularia umbonifera,,,Osangularia,,umbonifera,,,
benthic_forams,Osangularia velascoensis,,,Osangularia,,velascoensis,,,
benthic_forams,Palaeonummulites sp.,,,Palaeonummulites,,sp.,,,
benthic_forams,Palmerinella thalmani,,,Palmerinella,,thalmani,,,
benthic_forams,Palmula delicatissima,,,Palmula,,delicatissima,,,
benthic_forams,Palmula delicatissima (q),? Palmula delicatissima,?,Palmula,,delicatissima,,,
benthic_forams,Palmula reticulata,,,Palmula,,reticulata,,,
benthic_forams,Palmula sp.,,,Palmula,,sp.,,,
benthic_forams,Paradentalina sp.,,,Paradentalina,,sp.,,,
benthic_forams,Parafissurina curta,,,Parafissurina,,curta,,,
benthic_forams,Parafissurina fusuliformis,,,Parafissurina,,fusuliformis,,,
benthic_forams,Parafissurina groenlandica,,,Parafissurina,,groenlandica,,,
benthic_forams,Parafissurina lateralia,,,Parafissurina,,lateralia,,,
benthic_forams,Parafissurina sp.,,,Parafissurina,,sp.,,,
benthic_forams,Parafissurina subcarinatus,,,Parafissurina,,subcarinatus,,,
benthic_forams,Parafissurina tasmanica (q),? Parafissurina tasmanica,?,Parafissurina,,tasmanica,,,
benthic_forams,Parafissurina venezuelana,,,Parafissurina,,venezuelana,,,
benthic_forams,Parafrondicularia advena,,,Parafrondicularia,,advena,,,
benthic_forams,Parafrondicularia helenae,,,Parafrondicularia,,helenae,,,
benthic_forams,Paraglobobulimina barbate,,,Paraglobobulimina,,barbate,,,
benthic_forams,Paraglobobulimina spinifera,,,Paraglobobulimina,,spinifera,,,
benthic_forams,Pararotalia byramensis,,,Pararotalia,,byramensis,,,
benthic_forams,Pararotalia calvezae,,,Pararotalia,,calvezae,,,
benthic_forams,Pararotalia curryi,,,Pararotalia,,curryi,,,
benthic_forams,Pararotalia debourlei,,,Pararotalia,,debourlei,,,
benthic_forams,Pararotalia sp.,,,Pararotalia,,sp.,,,
benthic_forams,Pararotalia sp. (q),? Pararotalia sp.,?,Pararotalia,,sp.,,,
benthic_forams,Paratrochamminoides irregularis (q),? Paratrochamminoides irregularis,?,Paratrochamminoides,,irregularis,,,
benthic_forams,Paratrochamminoides sp.,,,Paratrochamminoides,,sp.,,,
benthic_forams,Paratrochamminoides sp. (q),? Paratrochamminoides sp.,?,Paratrochamminoides,,sp.,,,
benthic_forams,Parreloides bradyi,,,Parreloides,,bradyi,,,
benthic_forams,Patellina corrugata,,,Patellina,,corrugata,,,
benthic_forams,Patellina corrugata (q),? Patellina corrugata,?,Patellina,,corrugata,,,
benthic_forams,Pelosina complanata,,,Pelosina,,complanata,,,
benthic_forams,Pelosina dubia,,,Pelosina,,dubia,,,
benthic_forams,Pelosina sp.,,,Pelosina,,sp.,,,
benthic_forams,Planularia carribeana,,,Planularia,,carribeana,,,
benthic_forams,Planularia crepidula,,,Planularia,,crepidula,,,
benthic_forams,Planularia sp.,,,Planularia,,sp.,,,
benthic_forams,Planulina ammophila,,,Planulina,,ammophila,,,
benthic_forams,Planulina ariminensis,,,Planulina,,ariminensis,,,
benthic_forams,Planulina ariminensis (q),? Planulina ariminensis,?,Planulina,,ariminensis,,,
benthic_forams,Planulina exorna,,,Planulina,,exorna,,,
benthic_forams,Planulina harangensis,,,Planulina,,harangensis,,,
benthic_forams,Planulina inarialana,,,Planulina,,inarialana,,,
benthic_forams,Planulina kullenbergi,,,Planulina,,kullenbergi,,,
benthic_forams,Planulina limbata,,,Planulina,,limbata,,,
benthic_forams,Planulina marialana gigas,,,Planulina,,marialana,,gigas,
benthic_forams,Planulina mexicana,,,Planulina,,mexicana,,,
benthic_forams,Planulina mexicana (q),? Planulina mexicana,?,Planulina,,mexicana,,,
benthic_forams,Planulina ornata,,,Planulina,,ornata,,,
benthic_forams,Planulina ornata (q),? Planulina ornata,?,Planulina,,ornata,,,
benthic_forams,Planulina renzi,,,Planulina,,renzi,,,
benthic_forams,Planulina renzi (q),? Planulina renzi,?,Planulina,,renzi,,,
benthic_forams,Planulina sp.,,,Planulina,,sp.,,,
benthic_forams,Planulina tolmani (q),? Planulina tolmani,?,Planulina,,tolmani,,,
benthic_forams,Planulina wuellerstorfi,,,Planulina,,wuellerstorfi,,,
benthic_forams,Planulina wuellerstorfi (q),? Planulina wuellerstorfi,?,Planulina,,wuellerstorfi,,,
benthic_forams,Plectina dalmatina,,,Plectina,,dalmatina,,,
benthic_forams,Plectina elongata,,,Plectina,,elongata,,,
benthic_forams,Plectina nuttalli,,,Plectina,,nuttalli,,,
benthic_forams,Plectina sp.,,,Plectina,,sp.,,,
benthic_forams,Plectofrondicularia advena,,,Plectofrondicularia,,advena,,,
benthic_forams,Plectofrondicularia califronica,,,Plectofrondicularia,,califronica,,,
benthic_forams,Plectofrondicularia foliacea,,,Plectofrondicularia,,foliacea,,,
benthic_forams,Plectofrondicularia jarvisi,,,Plectofrondicularia,,jarvisi,,,
benthic_forams,Plectofrondicularia keijzeri,,,Plectofrondicularia,,keijzeri,,,
benthic_forams,Plectofrondicularia lirata,,,Plectofrondicularia,,lirata,,,
benthic_forams,Plectofrondicularia mexicana,,,Plectofrondicularia,,mexicana,,,
benthic_forams,Plectofrondicularia miocenica,,,Plectofrondicularia,,miocenica,,,
benthic_forams,Plectofrondicularia morreyea,,,Plectofrondicularia,,morreyea,,,
benthic_forams,Plectofrondicularia nuttalli,,,Plectofrondicularia,,nuttalli,,,
benthic_forams,Plectofrondicularia ruthvanmurrayi,,,Plectofrondicularia,,ruthvanmurrayi,,,
benthic_forams,Plectofrondicularia sp.,,,Plectofrondicularia,,sp.,,,
benthic_forams,Plectofrondicularia vaughni,,,Plectofrondicularia,,vaughni,,,
benthic_forams,Plectofrondicularia whaingaroica,,,Plectofrondicularia,,whaingaroica,,,
benthic_forams,Plectofrondicularia yumuriana,,,Plectofrondicularia,,yumuriana,,,
benthic_forams,Pleurostomella acuminata,,,Pleurostomella,,acuminata,,,
benthic_forams,Pleurostomella acuta,,,Pleurostomella,,acuta,,,
benthic_forams,Pleurostomella alazanensis,,,Pleurostomella,,alazanensis,,,
benthic_forams,Pleurostomella alternans,,,Pleurostomella,,alternans,,,
benthic_forams,Pleurostomella bellardii,,,Pleurostomella,,bellardii,,,
benthic_forams,Pleurostomella bergeri,,,Pleurostomella,,bergeri,,,
benthic_forams,Pleurostomella bierigi,,,Pleurostomella,,bierigi,,,
benthic_forams,Pleurostomella bierigi (q),? Pleurostomella bierigi,?,Pleurostomella,,bierigi,,,
benthic_forams,Pleurostomella brevis,,,Pleurostomella,,brevis,,,
benthic_forams,Pleurostomella clavata,,,Pleurostomella,,clavata,,,
benthic_forams,Pleurostomella ecuadorana,,,Pleurostomella,,ecuadorana,,,
benthic_forams,Pleurostomella elliptica,,,Pleurostomella,,elliptica,,,
benthic_forams,Pleurostomella incrassata,,,Pleurostomella,,incrassata,,,
benthic_forams,Pleurostomella jacksonensis,,,Pleurostomella,,jacksonensis,,,
benthic_forams,Pleurostomella narajoensis,,,Pleurostomella,,narajoensis,,,
benthic_forams,Pleurostomella nutalli,,,Pleurostomella,,nutalli,,,
benthic_forams,Pleurostomella paleocenica,,,Pleurostomella,,paleocenica,,,
benthic_forams,Pleurostomella paleocenica (q),? Pleurostomella paleocenica,?,Pleurostomella,,paleocenica,,,
benthic_forams,Pleurostomella praegerontica,,,Pleurostomella,,praegerontica,,,
benthic_forams,Pleurostomella sapperi,,,Pleurostomella,,sapperi,,,
benthic_forams,Pleurostomella sp.,,,Pleurostomella,,sp.,,,
benthic_forams,Pleurostomella subcylindrica,,,Pleurostomella,,subcylindrica,,,
benthic_forams,Pleurostomella subcylindrica (q),? Pleurostomella subcylindrica,?,Pleurostomella,,subcylindrica,,,
benthic_forams,Pleurostomella subglobosa (q),? Pleurostomella subglobosa,?,Pleurostomella,,subglobosa,,,
benthic_forams,Pleurostomella subnodosa,,,Pleurostomella,,subnodosa,,,
benthic_forams,Pleurostomella subnodosa (q),? Pleurostomella subnodosa,?,Pleurostomella,,subnodosa,,,
benthic_forams,Pleurostomella tenuis,,,Pleurostomella,,tenuis,,,
benthic_forams,Pleurostomella torta,,,Pleurostomella,,torta,,,
benthic_forams,Polylepidina antillea,,,Polylepidina,,antillea,,,
benthic_forams,Polylepidina paucispira,,,Polylepidina,,paucispira,,,
benthic_forams,Polylepidina sp.,,,Polylepidina,,sp.,,,
benthic_forams,Polymorphina charlotensis,,,Polymorphina,,charlotensis,,,
benthic_forams,Polymorphina sp.,,,Polymorphina,,sp.,,,
benthic_forams,Praebulimina grata,,,Praebulimina,,grata,,,
benthic_forams,Praebulimina sp.,,,Praebulimina,,sp.,,,
benthic_forams,Praebulimina tarda,,,Praebulimina,,tarda,,,
benthic_forams,Praeglobobulimina affinis,,,Praeglobobulimina,,affinis,,,
benthic_forams,Praeglobobulimina auriculata,,,Praeglobobulimina,,auriculata,,,
benthic_forams,Praeglobobulimina barbata,,,Praeglobobulimina,,barbata,,,
benthic_forams,Praeglobobulimina conica (q),? Praeglobobulimina conica,?,Praeglobobulimina,,conica,,,
benthic_forams,Praeglobobulimina inflata,,,Praeglobobulimina,,inflata,,,
benthic_forams,Praeglobobulimina ovata,,,Praeglobobulimina,,ovata,,,
benthic_forams,Praeglobobulimina ovula,,,Praeglobobulimina,,ovula,,,
benthic_forams,Praeglobobulimina pupoides,,,Praeglobobulimina,,pupoides,,,
benthic_forams,Praeglobobulimina sp,,,Praeglobobulimina,,sp,,,
benthic_forams,Protelphidium hofkeri,,,Protelphidium,,hofkeri,,,
benthic_forams,Protelphidium martk0bi,,,Protelphidium,,martk0bi,,,
benthic_forams,Protelphidium sp.,,,Protelphidium,,sp.,,,
benthic_forams,Protelphidium subgranosus,,,Protelphidium,,subgranosus,,,
benthic_forams,Proteonina sp.,,,Proteonina,,sp.,,,
benthic_forams,Protobotellina cyclindica,,,Protobotellina,,cyclindica,,,
benthic_forams,Proxifrons sp.,,,Proxifrons,,sp.,,,
benthic_forams,Psammosphaera fusca,,,Psammosphaera,,fusca,,,
benthic_forams,Psammosphaera fusca (q),? Psammosphaera fusca,?,Psammosphaera,,fusca,,,
benthic_forams,Psammosphaera sp.,,,Psammosphaera,,sp.,,,
benthic_forams,Pseudobolivina antarctica,,,Pseudobolivina,,antarctica,,,
benthic_forams,Pseudoclavulina crustata,,,Pseudoclavulina,,crustata,,,
benthic_forams,Pseudoclavulina gaultina,,,Pseudoclavulina,,gaultina,,,
benthic_forams,Pseudoclavulina mendrisiensis,,,Pseudoclavulina,,mendrisiensis,,,
benthic_forams,Pseudoclavulina sp.,,,Pseudoclavulina,,sp.,,,
benthic_forams,Pseudoglandulina laevigata,,,Pseudoglandulina,,laevigata,,,
benthic_forams,Pseudoglandulina sp.,,,Pseudoglandulina,,sp.,,,
benthic_forams,Pseudogloborotalia florealis,,,Pseudogloborotalia,,florealis,,,
benthic_forams,Pseudogloborotalia ranikotensis,,,Pseudogloborotalia,,ranikotensis,,,
benthic_forams,Pseudonodosaria comatula,,,Pseudonodosaria,,comatula,,,
benthic_forams,Pseudonodosaria conica,,,Pseudonodosaria,,conica,,,
benthic_forams,Pseudonodosaria cylindracea,,,Pseudonodosaria,,cylindracea,,,
benthic_forams,Pseudonodosaria humilis,,,Pseudonodosaria,,humilis,,,
benthic_forams,Pseudonodosaria inflata,,,Pseudonodosaria,,inflata,,,
benthic_forams,Pseudonodosaria laevigata,,,Pseudonodosaria,,laevigata,,,
benthic_forams,Pseudonodosaria manifesta,,,Pseudonodosaria,,manifesta,,,
benthic_forams,Pseudonodosaria mutabilis,,,Pseudonodosaria,,mutabilis,,,
benthic_forams,Pseudonodosaria sp.,,,Pseudonodosaria,,sp.,,,
