verbatim_name,taxon_group,genus name,simplified_name,species name,subspecies name
Rupertina stabilis,benthic_forams,Rupertina,Rupertina stabilis,stabilis,
Rutilaria areolata,diatoms,Rutilaria,Rutilaria areolata,areolata,
Rutilaria sp.,diatoms,Rutilaria,Rutilaria sp.,sp.,
Rylandsia biradiata,diatoms,Rylandsia,Rylandsia biradiata,biradiata,
Rylandsia inaequiradiata,diatoms,Rylandsia,Rylandsia inaequiradiata,inaequiradiata,
Rylandsia sp.,diatoms,Rylandsia,Rylandsia sp.,sp.,
Rzehakina epigona,benthic_forams,Rzehakina,Rzehakina epigona,epigona,
Rzehakina epigona epigona,benthic_forams,Rzehakina,Rzehakina epigona epigona,epigona,epigona
Rzehakina epigona fissistoma,benthic_forams,Rzehakina,Rzehakina epigona fissistoma,epigona,fissistoma
Rzehakina epigona inclusa,benthic_forams,Rzehakina,Rzehakina epigona inclusa,epigona,inclusa
Rzehakina epigona lata,benthic_forams,Rzehakina,Rzehakina epigona lata,epigona,lata
Rzehakina sp.,benthic_forams,Rzehakina,Rzehakina sp.,sp.,
Saccammina complanata,benthic_forams,Saccammina,Saccammina complanata,complanata,
Saccammina complanata (q),benthic_forams,Saccammina,Saccammina complanata,complanata,
Saccammina diflugiformis,benthic_forams,Saccammina,Saccammina diflugiformis,diflugiformis,
Saccammina sp.,benthic_forams,Saccammina,Saccammina sp.,sp.,
Saccammina sphaerica,benthic_forams,Saccammina,Saccammina sphaerica,sphaerica,
Saccorhiza ramosa,benthic_forams,Saccorhiza,Saccorhiza ramosa,ramosa,
Saccospyris antarctica,radiolarians,Saccospyris,Saccospyris antarctica,antarctica,
Saccospyris conithorax,radiolarians,Saccospyris,Saccospyris conithorax,conithorax,
Saccospyris preantarctica,radiolarians,Saccospyris,Saccospyris preantarctica,preantarctica,
Sagittaria,pollen,Sagittaria,Sagittaria,,
Sagrina sp.,benthic_forams,Sagrina,Sagrina sp.,sp.,
Saipanetta sp.,ostracods,Saipanetta,Saipanetta sp.,sp.,
Saipanetta sp.(q),ostracods,Saipanetta,Saipanetta sp.,sp.,
Salix sp.,pollen,Salix,Salix sp.,sp.,
Salix sp. (q),pollen,Salix,Salix sp.,sp.,
Samlandia chlamydophora,dinoflagellates,Samlandia,Samlandia chlamydophora,chlamydophora,
Samlandia reticulifera,dinoflagellates,Samlandia,Samlandia reticulifera,reticulifera,
Sanguisorba sp.,pollen,Sanguisorba,Sanguisorba sp.,sp.,
Sapium sp. (q),pollen,Sapium,Sapium sp.,sp.,
Sapotaceae,pollen,Sapotaceae,Sapotaceae,,
Saracenaria acutauricularis,benthic_forams,Saracenaria,Saracenaria acutauricularis,acutauricularis,
Saracenaria kellumi,benthic_forams,Saracenaria,Saracenaria kellumi,kellumi,
Saracenaria schenki,benthic_forams,Saracenaria,Saracenaria schenki,schenki,
Saracenaria schenki (q),benthic_forams,Saracenaria,Saracenaria schenki,schenki,
Saracenaria senni,benthic_forams,Saracenaria,Saracenaria senni,senni,
Saracenaria sp.,benthic_forams,Saracenaria,Saracenaria sp.,sp.,
Saracenaria trigonata (q),benthic_forams,Saracenaria,Saracenaria trigonata,trigonata,
Saturnalis circularis,radiolarians,Saturnalis,Saturnalis circularis,circularis,
Saxifragaceae,pollen,Saxifragaceae,Saxifragaceae,,
Scampanella asymmetrica,nannofossils,Scampanella,Scampanella asymmetrica,asymmetrica,
Scampanella bispinosa,nannofossils,Scampanella,Scampanella bispinosa,bispinosa,
Scampanella magnifica,nannofossils,Scampanella,Scampanella magnifica,magnifica,
Scampanella sp.,nannofossils,Scampanella,Scampanella sp.,sp.,
Scampanella wisei,nannofossils,Scampanella,Scampanella wisei,wisei,
Scapholithus apertus,nannofossils,Scapholithus,Scapholithus apertus,apertus,
Scapholithus fossilis,nannofossils,Scapholithus,Scapholithus fossilis,fossilis,
Scapholithus rhombiformis,nannofossils,Scapholithus,Scapholithus rhombiformis,rhombiformis,
Scapholithus sp.,nannofossils,Scapholithus,Scapholithus sp.,sp.,
Sceletonema costatum,diatoms,Sceletonema,Sceletonema costatum,costatum,
Sceptroneis caducea,diatoms,Sceptroneis,Sceptroneis caducea,caducea,
Sceptroneis facialis,diatoms,Sceptroneis,Sceptroneis facialis,facialis,
Sceptroneis gracilis,diatoms,Sceptroneis,Sceptroneis gracilis,gracilis,
Sceptroneis grandis,diatoms,Sceptroneis,Sceptroneis grandis,grandis,
Sceptroneis grunowii,diatoms,Sceptroneis,Sceptroneis grunowii,grunowii,
Sceptroneis humuncia,diatoms,Sceptroneis,Sceptroneis humuncia,humuncia,
Sceptroneis ligulatus (q),diatoms,Sceptroneis,Sceptroneis ligulatus,ligulatus,
Sceptroneis mayenica,diatoms,Sceptroneis,Sceptroneis mayenica,mayenica,
Sceptroneis ossiformis,diatoms,Sceptroneis,Sceptroneis ossiformis,ossiformis,
Sceptroneis pesplanus,diatoms,Sceptroneis,Sceptroneis pesplanus,pesplanus,
Sceptroneis praecaducea,diatoms,Sceptroneis,Sceptroneis praecaducea,praecaducea,
Sceptroneis propinqua,diatoms,Sceptroneis,Sceptroneis propinqua,propinqua,
Sceptroneis pupa,diatoms,Sceptroneis,Sceptroneis pupa,pupa,
Sceptroneis sp.,diatoms,Sceptroneis,Sceptroneis sp.,sp.,
Sceptroneis talwanii,diatoms,Sceptroneis,Sceptroneis talwanii,talwanii,
Sceptroneis tenue,diatoms,Sceptroneis,Sceptroneis tenue,tenue,
Sceptroneis tenue (q),diatoms,Sceptroneis,Sceptroneis tenue,tenue,
Sceptroneis vermiformis,diatoms,Sceptroneis,Sceptroneis vermiformis,vermiformis,
Schackoina sp.,planktic_forams,Schackoina,Schackoina sp.,sp.,
Schimperiella antarctica,diatoms,Schimperiella,Schimperiella antarctica,antarctica,
Schizandra sp.,pollen,Schizandra,Schizandra sp.,sp.,
Schizocolpus marlinensis,pollen,Schizocolpus,Schizocolpus marlinensis,marlinensis,
Schizodiscus codrant,radiolarians,Schizodiscus,Schizodiscus codrant,codrant,
Schizodiscus disymmetricus,radiolarians,Schizodiscus,Schizodiscus disymmetricus,disymmetricus,
Schizoporis sp.,pollen,Schizoporis,Schizoporis sp.,sp.,
Sciadopitys sp.,pollen,Sciadopitys,Sciadopitys sp.,sp.,
Scriniodinium attadalense,dinoflagellates,Scriniodinium,Scriniodinium attadalense,attadalense,
Scriniodinium australiense,dinoflagellates,Scriniodinium,Scriniodinium australiense,australiense,
Scyphosphaera aequatorialis,nannofossils,Scyphosphaera,Scyphosphaera aequatorialis,aequatorialis,
Scyphosphaera amphora,nannofossils,Scyphosphaera,Scyphosphaera amphora,amphora,
Scyphosphaera ampla,nannofossils,Scyphosphaera,Scyphosphaera ampla,ampla,
Scyphosphaera apsteinii,nannofossils,Scyphosphaera,Scyphosphaera apsteinii,apsteinii,
Scyphosphaera apsteinii (q),nannofossils,Scyphosphaera,Scyphosphaera apsteinii,apsteinii,
Scyphosphaera australiensis,nannofossils,Scyphosphaera,Scyphosphaera australiensis,australiensis,
Scyphosphaera biarritzensis,nannofossils,Scyphosphaera,Scyphosphaera biarritzensis,biarritzensis,
Scyphosphaera campanula,nannofossils,Scyphosphaera,Scyphosphaera campanula,campanula,
Scyphosphaera cantharella,nannofossils,Scyphosphaera,Scyphosphaera cantharella,cantharella,
Scyphosphaera cohenii,nannofossils,Scyphosphaera,Scyphosphaera cohenii,cohenii,
Scyphosphaera cohenii (q),nannofossils,Scyphosphaera,Scyphosphaera cohenii,cohenii,
Scyphosphaera columella,nannofossils,Scyphosphaera,Scyphosphaera columella,columella,
Scyphosphaera conica,nannofossils,Scyphosphaera,Scyphosphaera conica,conica,
Scyphosphaera conica (q),nannofossils,Scyphosphaera,Scyphosphaera conica,conica,
Scyphosphaera cylindrica,nannofossils,Scyphosphaera,Scyphosphaera cylindrica,cylindrica,
Scyphosphaera deflandrei,nannofossils,Scyphosphaera,Scyphosphaera deflandrei,deflandrei,
Scyphosphaera expansa,nannofossils,Scyphosphaera,Scyphosphaera expansa,expansa,
Scyphosphaera expansa (q),nannofossils,Scyphosphaera,Scyphosphaera expansa,expansa,
Scyphosphaera gladstonensis,nannofossils,Scyphosphaera,Scyphosphaera gladstonensis,gladstonensis,
Scyphosphaera globulata,nannofossils,Scyphosphaera,Scyphosphaera globulata,globulata,
Scyphosphaera globulata (q),nannofossils,Scyphosphaera,Scyphosphaera globulata,globulata,
Scyphosphaera globulosa,nannofossils,Scyphosphaera,Scyphosphaera globulosa,globulosa,
Scyphosphaera graphica,nannofossils,Scyphosphaera,Scyphosphaera graphica,graphica,
Scyphosphaera halldali,nannofossils,Scyphosphaera,Scyphosphaera halldali,halldali,
Scyphosphaera intermedia,nannofossils,Scyphosphaera,Scyphosphaera intermedia,intermedia,
Scyphosphaera intermedia (q),nannofossils,Scyphosphaera,Scyphosphaera intermedia,intermedia,
Scyphosphaera kamptneri,nannofossils,Scyphosphaera,Scyphosphaera kamptneri,kamptneri,
Scyphosphaera lagena,nannofossils,Scyphosphaera,Scyphosphaera lagena,lagena,
Scyphosphaera magna,nannofossils,Scyphosphaera,Scyphosphaera magna,magna,
Scyphosphaera piriformis,nannofossils,Scyphosphaera,Scyphosphaera piriformis,piriformis,
Scyphosphaera procera,nannofossils,Scyphosphaera,Scyphosphaera procera,procera,
Scyphosphaera pulcherrima,nannofossils,Scyphosphaera,Scyphosphaera pulcherrima,pulcherrima,
Scyphosphaera pulcherrima (q),nannofossils,Scyphosphaera,Scyphosphaera pulcherrima,pulcherrima,
Scyphosphaera recta,nannofossils,Scyphosphaera,Scyphosphaera recta,recta,
Scyphosphaera recurvata,nannofossils,Scyphosphaera,Scyphosphaera recurvata,recurvata,
Scyphosphaera rottiensis,nannofossils,Scyphosphaera,Scyphosphaera rottiensis,rottiensis,
Scyphosphaera sp.,nannofossils,Scyphosphaera,Scyphosphaera sp.,sp.,
Scyphosphaera sp. (q),nannofossils,Scyphosphaera,Scyphosphaera sp.,sp.,
Scyphosphaera tubifera,nannofossils,Scyphosphaera,Scyphosphaera tubifera,tubifera,
Scyphosphaera turris,nannofossils,Scyphosphaera,Scyphosphaera turris,turris,
Scyphosphaera ventriosa,nannofossils,Scyphosphaera,Scyphosphaera ventriosa,ventriosa,
Seabrookia earlandi,benthic_forams,Seabrookia,Seabrookia earlandi,earlandi,
Selenopemphix nephroides,dinoflagellates,Selenopemphix,Selenopemphix nephroides,nephroides,
Semicytherura sp.,ostracods,Semicytherura,Semicytherura sp.,sp.,
Semihololithus biskayae,nannofossils,Semihololithus,Semihololithus biskayae,biskayae,
Semihololithus kerabyi,nannofossils,Semihololithus,Semihololithus kerabyi,kerabyi,
Senegalinium (q),dinoflagellates,Senegalinium,Senegalinium,,
Senipites tercrassata (q),pollen,Senipites,Senipites tercrassata,tercrassata,
Septamesocena apiculata,silicoflagellates,Septamesocena,Septamesocena apiculata,apiculata,
Septamesocena quadrangula (q),silicoflagellates,Septamesocena,Septamesocena quadrangula,quadrangula,
Septamesocena sp.,silicoflagellates,Septamesocena,Septamesocena sp.,sp.,
Sequoia sp.,pollen,Sequoia,Sequoia sp.,sp.,
Sethamphora mongolfieri,radiolarians,Sethamphora,Sethamphora mongolfieri,mongolfieri,
Sethocapsa lagena,radiolarians,Sethocapsa,Sethocapsa lagena,lagena,
Sethocapsa sp.,radiolarians,Sethocapsa,Sethocapsa sp.,sp.,
Sethochytris babylonis,radiolarians,Sethochytris,Sethochytris babylonis,babylonis,
Sethochytris babylonis (q),radiolarians,Sethochytris,Sethochytris babylonis,babylonis,
Sethochytris babylonis group,radiolarians,Sethochytris,Sethochytris babylonis group,babylonis,group
Sethochytris triconiscus,radiolarians,Sethochytris,Sethochytris triconiscus,triconiscus,
Sethochytris triconiscus (q),radiolarians,Sethochytris,Sethochytris triconiscus,triconiscus,
Sethoconus dogieli,radiolarians,Sethoconus,Sethoconus dogieli,dogieli,
Sethoconus dogieli (q),radiolarians,Sethoconus,Sethoconus dogieli,dogieli,
Sethoconus galea (q),radiolarians,Sethoconus,Sethoconus galea,galea,
Sethoconus myxobrachia,radiolarians,Sethoconus,Sethoconus myxobrachia,myxobrachia,
Sethoconus sp.,radiolarians,Sethoconus,Sethoconus sp.,sp.,
Sethocorys sp.,radiolarians,Sethocorys,Sethocorys sp.,sp.,
Sethocyrtis sp.,radiolarians,Sethocyrtis,Sethocyrtis sp.,sp.,
Sethophormis pentalactis,radiolarians,Sethophormis,Sethophormis pentalactis,pentalactis,
Sethophormis pentalactis (q),radiolarians,Sethophormis,Sethophormis pentalactis,pentalactis,
Sethophormis rotula,radiolarians,Sethophormis,Sethophormis rotula,rotula,
Sethophormis sp.,radiolarians,Sethophormis,Sethophormis sp.,sp.,
Sethopilium macropus,radiolarians,Sethopilium,Sethopilium macropus,macropus,
Sethostylus sp.,radiolarians,Sethostylus,Sethostylus sp.,sp.,
Shenckiella petrosa,benthic_forams,Shenckiella,Shenckiella petrosa,petrosa,
Shenckiella suteri,benthic_forams,Shenckiella,Shenckiella suteri,suteri,
Sigmavirgulina torqueata,benthic_forams,Sigmavirgulina,Sigmavirgulina torqueata,torqueata,
Sigmavirgulina tortuosa,benthic_forams,Sigmavirgulina,Sigmavirgulina tortuosa,tortuosa,
Sigmoilina edwardsi,benthic_forams,Sigmoilina,Sigmoilina edwardsi,edwardsi,
Sigmoilina edwardsi (q),benthic_forams,Sigmoilina,Sigmoilina edwardsi,edwardsi,
Sigmoilina schlumbergeri,benthic_forams,Sigmoilina,Sigmoilina schlumbergeri,schlumbergeri,
Sigmoilina sigmoidea,benthic_forams,Sigmoilina,Sigmoilina sigmoidea,sigmoidea,
Sigmoilina sp.,benthic_forams,Sigmoilina,Sigmoilina sp.,sp.,
Sigmoilina tenuis,benthic_forams,Sigmoilina,Sigmoilina tenuis,tenuis,
Sigmoilopsis schlumbergeri,benthic_forams,Sigmoilopsis,Sigmoilopsis schlumbergeri,schlumbergeri,
Sigmoilopsis sp.,benthic_forams,Sigmoilopsis,Sigmoilopsis sp.,sp.,
Sigmomorphina trinitatensis (q),benthic_forams,Sigmomorphina,Sigmomorphina trinitatensis,trinitatensis,
Silicosigmoilina sp.,benthic_forams,Silicosigmoilina,Silicosigmoilina sp.,sp.,
Silicosigmoilina splendida,benthic_forams,Silicosigmoilina,Silicosigmoilina splendida,splendida,
Siphocampe acephala,radiolarians,Siphocampe,Siphocampe acephala,acephala,
Siphocampe aquilonaris,radiolarians,Siphocampe,Siphocampe aquilonaris,aquilonaris,
Siphocampe arachnea,radiolarians,Siphocampe,Siphocampe arachnea,arachnea,
Siphocampe arachnea group,radiolarians,Siphocampe,Siphocampe arachnea group,arachnea,group
Siphocampe corbula,radiolarians,Siphocampe,Siphocampe corbula,corbula,
Siphocampe corbula (q),radiolarians,Siphocampe,Siphocampe corbula,corbula,
Siphocampe elizabethae,radiolarians,Siphocampe,Siphocampe elizabethae,elizabethae,
Siphocampe lineata group,radiolarians,Siphocampe,Siphocampe lineata group,lineata,group
Siphocampe modeloensis,radiolarians,Siphocampe,Siphocampe modeloensis,modeloensis,
Siphocampe nodosaria,radiolarians,Siphocampe,Siphocampe nodosaria,nodosaria,
Siphocampe quadrata (q),radiolarians,Siphocampe,Siphocampe quadrata,quadrata,
Siphocampe sp.,radiolarians,Siphocampe,Siphocampe sp.,sp.,
Siphogenerina basispinata,benthic_forams,Siphogenerina,Siphogenerina basispinata,basispinata,
Siphogenerina multicostata,benthic_forams,Siphogenerina,Siphogenerina multicostata,multicostata,
Siphogenerina raphanus,benthic_forams,Siphogenerina,Siphogenerina raphanus,raphanus,
Siphogenerina senni,benthic_forams,Siphogenerina,Siphogenerina senni,senni,
Siphogenerina sp.,benthic_forams,Siphogenerina,Siphogenerina sp.,sp.,
Siphogenerina tenua,benthic_forams,Siphogenerina,Siphogenerina tenua,tenua,
Siphogenerina transversa,benthic_forams,Siphogenerina,Siphogenerina transversa,transversa,
Siphogenerinoides sp.,benthic_forams,Siphogenerinoides,Siphogenerinoides sp.,sp.,
Siphonaptera sp.,benthic_forams,Siphonaptera,Siphonaptera sp.,sp.,
Siphonina australis,benthic_forams,Siphonina,Siphonina australis,australis,
Siphonina lamarckana,benthic_forams,Siphonina,Siphonina lamarckana,lamarckana,
Siphonina pulchra,benthic_forams,Siphonina,Siphonina pulchra,pulchra,
Siphonina reticulata,benthic_forams,Siphonina,Siphonina reticulata,reticulata,
Siphonina sp.,benthic_forams,Siphonina,Siphonina sp.,sp.,
Siphonina tenuicarinata,benthic_forams,Siphonina,Siphonina tenuicarinata,tenuicarinata,
Siphonina tubulosa,benthic_forams,Siphonina,Siphonina tubulosa,tubulosa,
Siphonodosaria abyssorum,benthic_forams,Siphonodosaria,Siphonodosaria abyssorum,abyssorum,
Siphonodosaria abyssorum aculeata,benthic_forams,Siphonodosaria,Siphonodosaria abyssorum aculeata,abyssorum,aculeata
Siphonodosaria gracilima,benthic_forams,Siphonodosaria,Siphonodosaria gracilima,gracilima,
Siphonodosaria gracilima (q),benthic_forams,Siphonodosaria,Siphonodosaria gracilima,gracilima,
Siphonodosaria insecta,benthic_forams,Siphonodosaria,Siphonodosaria insecta,insecta,
Siphonodosaria lepidula,benthic_forams,Siphonodosaria,Siphonodosaria lepidula,lepidula,
Siphonodosaria modesta,benthic_forams,Siphonodosaria,Siphonodosaria modesta,modesta,
Siphonodosaria nuttalli,benthic_forams,Siphonodosaria,Siphonodosaria nuttalli,nuttalli,
Siphonodosaria paucistriata,benthic_forams,Siphonodosaria,Siphonodosaria paucistriata,paucistriata,
Siphonodosaria sp.,benthic_forams,Siphonodosaria,Siphonodosaria sp.,sp.,
Siphonodosaria verneuili,benthic_forams,Siphonodosaria,Siphonodosaria verneuili,verneuili,
Siphonosphaera hyalina,radiolarians,Siphonosphaera,Siphonosphaera hyalina,hyalina,
Siphonosphaera polysiphonia,radiolarians,Siphonosphaera,Siphonosphaera polysiphonia,polysiphonia,
Siphonosphaera sp.,radiolarians,Siphonosphaera,Siphonosphaera sp.,sp.,
Siphonosphaera tenera,radiolarians,Siphonosphaera,Siphonosphaera tenera,tenera,
Siphostichoartus corona,radiolarians,Siphostichoartus,Siphostichoartus corona,corona,
Siphostichoartus corona (q),radiolarians,Siphostichoartus,Siphostichoartus corona,corona,
Siphostichoartus praecorona,radiolarians,Siphostichoartus,Siphostichoartus praecorona,praecorona,
Siphotextularia catenata,benthic_forams,Siphotextularia,Siphotextularia catenata,catenata,
Siphotextularia heterostoma,benthic_forams,Siphotextularia,Siphotextularia heterostoma,heterostoma,
Siphotextularia rolshauseni,benthic_forams,Siphotextularia,Siphotextularia rolshauseni,rolshauseni,
Siphotextularia solita,benthic_forams,Siphotextularia,Siphotextularia solita,solita,
Siphotextularia sp.,benthic_forams,Siphotextularia,Siphotextularia sp.,sp.,
Siphotextularia sp. (q),benthic_forams,Siphotextularia,Siphotextularia sp.,sp.,
Skeletonema alternans,diatoms,Skeletonema,Skeletonema alternans,alternans,
Skeletonema barbadiense,diatoms,Skeletonema,Skeletonema barbadiense,barbadiense,
Skeletonema punctatum,diatoms,Skeletonema,Skeletonema punctatum,punctatum,
Skeletonema sp.,diatoms,Skeletonema,Skeletonema sp.,sp.,
Skeletonema spinosa,diatoms,Skeletonema,Skeletonema spinosa,spinosa,
Skeletonema subantarctica,diatoms,Skeletonema,Skeletonema subantarctica,subantarctica,
Skeletonema utriculosum,diatoms,Skeletonema,Skeletonema utriculosum,utriculosum,
Smyrnella crassa,benthic_forams,Smyrnella,Smyrnella crassa,crassa,
Solanaceae,pollen,Solanaceae,Solanaceae,,
Solenosphaera omnitubus (q),radiolarians,Solenosphaera,Solenosphaera omnitubus,omnitubus,
Solenosphaera omnitubus omnitubus,radiolarians,Solenosphaera,Solenosphaera omnitubus omnitubus,omnitubus,omnitubus
Solenosphaera omnitubus procera,radiolarians,Solenosphaera,Solenosphaera omnitubus procera,omnitubus,procera
Solenosphaera sp.,radiolarians,Solenosphaera,Solenosphaera sp.,sp.,
Solenospheara omnitubus,radiolarians,Solenospheara,Solenospheara omnitubus,omnitubus,
Soreuma sp.,radiolarians,Soreuma,Soreuma sp.,sp.,
Sphaerammina sp. (q),benthic_forams,Sphaerammina,Sphaerammina sp.,sp.,
Sphaerogypsina sp.,benthic_forams,Sphaerogypsina,Sphaerogypsina sp.,sp.,
Sphaeroidina bulloides,benthic_forams,Sphaeroidina,Sphaeroidina bulloides,bulloides,
Sphaeroidina sp.,benthic_forams,Sphaeroidina,Sphaeroidina sp.,sp.,
Sphaeroidinella dehiscens,planktic_forams,Sphaeroidinella,Sphaeroidinella dehiscens,dehiscens,
Sphaeroidinella dehiscens (q),planktic_forams,Sphaeroidinella,Sphaeroidinella dehiscens,dehiscens,
Sphaeroidinella dehiscens dehiscens,planktic_forams,Sphaeroidinella,Sphaeroidinella dehiscens dehiscens,dehiscens,dehiscens
Sphaeroidinella dehiscens excavata,planktic_forams,Sphaeroidinella,Sphaeroidinella dehiscens excavata,dehiscens,excavata
Sphaeroidinella dehiscens immatura,planktic_forams,Sphaeroidinella,Sphaeroidinella dehiscens immatura,dehiscens,immatura
Sphaeroidinella disjuncta,planktic_forams,Sphaeroidinella,Sphaeroidinella disjuncta,disjuncta,
Sphaeroidinella disjuncta (q),planktic_forams,Sphaeroidinella,Sphaeroidinella disjuncta,disjuncta,
Sphaeroidinella excavata,planktic_forams,Sphaeroidinella,Sphaeroidinella excavata,excavata,
Sphaeroidinella kochi,planktic_forams,Sphaeroidinella,Sphaeroidinella kochi,kochi,
Sphaeroidinella paenedehiscens,planktic_forams,Sphaeroidinella,Sphaeroidinella paenedehiscens,paenedehiscens,
Sphaeroidinella seminularia,planktic_forams,Sphaeroidinella,Sphaeroidinella seminularia,seminularia,
Sphaeroidinella seminulina,planktic_forams,Sphaeroidinella,Sphaeroidinella seminulina,seminulina,
Sphaeroidinella seminulina (q),planktic_forams,Sphaeroidinella,Sphaeroidinella seminulina,seminulina,
Sphaeroidinella sp.,planktic_forams,Sphaeroidinella,Sphaeroidinella sp.,sp.,
Sphaeroidinella subdehiscens,planktic_forams,Sphaeroidinella,Sphaeroidinella subdehiscens,subdehiscens,
Sphaeroidinellopsis dehiscens,planktic_forams,Sphaeroidinellopsis,Sphaeroidinellopsis dehiscens,dehiscens,
Sphaeroidinellopsis dehiscens dehiscens,planktic_forams,Sphaeroidinellopsis,Sphaeroidinellopsis dehiscens dehiscens,dehiscens,dehiscens
Sphaeroidinellopsis disjuncta,planktic_forams,Sphaeroidinellopsis,Sphaeroidinellopsis disjuncta,disjuncta,
Sphaeroidinellopsis grimsdalei,planktic_forams,Sphaeroidinellopsis,Sphaeroidinellopsis grimsdalei,grimsdalei,
Sphaeroidinellopsis kochi,planktic_forams,Sphaeroidinellopsis,Sphaeroidinellopsis kochi,kochi,
Sphaeroidinellopsis paenedehiscens,planktic_forams,Sphaeroidinellopsis,Sphaeroidinellopsis paenedehiscens,paenedehiscens,
Sphaeroidinellopsis paenedehiscens (q),planktic_forams,Sphaeroidinellopsis,Sphaeroidinellopsis paenedehiscens,paenedehiscens,
Sphaeroidinellopsis seminulina,planktic_forams,Sphaeroidinellopsis,Sphaeroidinellopsis seminulina,seminulina,
Sphaeroidinellopsis seminulina kochi,planktic_forams,Sphaeroidinellopsis,Sphaeroidinellopsis seminulina kochi,seminulina,kochi
Sphaeroidinellopsis seminulina paenedehiscens,planktic_forams,Sphaeroidinellopsis,Sphaeroidinellopsis seminulina paenedehiscens,seminulina,paenedehiscens
Sphaeroidinellopsis seminulina seminulina,planktic_forams,Sphaeroidinellopsis,Sphaeroidinellopsis seminulina seminulina,seminulina,seminulina
Sphaeroidinellopsis seminulina subdehiscens,planktic_forams,Sphaeroidinellopsis,Sphaeroidinellopsis seminulina subdehiscens,seminulina,subdehiscens
Sphaeroidinellopsis sp.,planktic_forams,Sphaeroidinellopsis,Sphaeroidinellopsis sp.,sp.,
Sphaeroidinellopsis sphaeroides,planktic_forams,Sphaeroidinellopsis,Sphaeroidinellopsis sphaeroides,sphaeroides,
Sphaeroidinellopsis subdehiscens,planktic_forams,Sphaeroidinellopsis,Sphaeroidinellopsis subdehiscens,subdehiscens,
Sphaeroidinellopsis subdehiscens nepenthes,planktic_forams,Sphaeroidinellopsis,Sphaeroidinellopsis subdehiscens nepenthes,subdehiscens,nepenthes
Sphaeroidinellopsis subdehiscens paenedehiscens,planktic_forams,Sphaeroidinellopsis,Sphaeroidinellopsis subdehiscens paenedehiscens,subdehiscens,paenedehiscens
Sphaeroidinellopsis subdehiscens subdehiscens,planktic_forams,Sphaeroidinellopsis,Sphaeroidinellopsis subdehiscens subdehiscens,subdehiscens,subdehiscens
Sphaeropyle langii,radiolarians,Sphaeropyle,Sphaeropyle langii,langii,
Sphaeropyle robusta,radiolarians,Sphaeropyle,Sphaeropyle robusta,robusta,
Sphaerozoum crassus,radiolarians,Sphaerozoum,Sphaerozoum crassus,crassus,
Sphaerozoum punctatum,radiolarians,Sphaerozoum,Sphaerozoum punctatum,punctatum,
Sphagnum sp.,pollen,Sphagnum,Sphagnum sp.,sp.,
Sphenaster metula,nannofossils,Sphenaster,Sphenaster metula,metula,
Sphenolithus abies,nannofossils,Sphenolithus,Sphenolithus abies,abies,
Sphenolithus abies (q),nannofossils,Sphenolithus,Sphenolithus abies,abies,
Sphenolithus anarrhopus,nannofossils,Sphenolithus,Sphenolithus anarrhopus,anarrhopus,
Sphenolithus anarrhopus (q),nannofossils,Sphenolithus,Sphenolithus anarrhopus,anarrhopus,
Sphenolithus belemnos,nannofossils,Sphenolithus,Sphenolithus belemnos,belemnos,
Sphenolithus belemnos (q),nannofossils,Sphenolithus,Sphenolithus belemnos,belemnos,
Sphenolithus calyculus,nannofossils,Sphenolithus,Sphenolithus calyculus,calyculus,
Sphenolithus capricornutas,nannofossils,Sphenolithus,Sphenolithus capricornutas,capricornutas,
Sphenolithus capricornutas (q),nannofossils,Sphenolithus,Sphenolithus capricornutas,capricornutas,
Sphenolithus ciperoensis,nannofossils,Sphenolithus,Sphenolithus ciperoensis,ciperoensis,
Sphenolithus ciperoensis (q),nannofossils,Sphenolithus,Sphenolithus ciperoensis,ciperoensis,
Sphenolithus conicus,nannofossils,Sphenolithus,Sphenolithus conicus,conicus,
Sphenolithus conicus (q),nannofossils,Sphenolithus,Sphenolithus conicus,conicus,
Sphenolithus conspicuus,nannofossils,Sphenolithus,Sphenolithus conspicuus,conspicuus,
Sphenolithus conspicuus (q),nannofossils,Sphenolithus,Sphenolithus conspicuus,conspicuus,
Sphenolithus delphix,nannofossils,Sphenolithus,Sphenolithus delphix,delphix,
Sphenolithus delphix (q),nannofossils,Sphenolithus,Sphenolithus delphix,delphix,
Sphenolithus dissimilis,nannofossils,Sphenolithus,Sphenolithus dissimilis,dissimilis,
Sphenolithus dissimilis (q),nannofossils,Sphenolithus,Sphenolithus dissimilis,dissimilis,
Sphenolithus distentus,nannofossils,Sphenolithus,Sphenolithus distentus,distentus,
Sphenolithus distentus (q),nannofossils,Sphenolithus,Sphenolithus distentus,distentus,
Sphenolithus editus,nannofossils,Sphenolithus,Sphenolithus editus,editus,
Sphenolithus furcatolithoides,nannofossils,Sphenolithus,Sphenolithus furcatolithoides,furcatolithoides,
Sphenolithus furcatolithoides (q),nannofossils,Sphenolithus,Sphenolithus furcatolithoides,furcatolithoides,
Sphenolithus heteromorphus,nannofossils,Sphenolithus,Sphenolithus heteromorphus,heteromorphus,
Sphenolithus heteromorphus (?),nannofossils,Sphenolithus,Sphenolithus heteromorphus,heteromorphus,
Sphenolithus heteromorphus (q),nannofossils,Sphenolithus,Sphenolithus heteromorphus,heteromorphus,
Sphenolithus moriformis,nannofossils,Sphenolithus,Sphenolithus moriformis,moriformis,
