Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithologic unit (preliminary),Sample domain number (if >1 domain),Sample domain name (if >1 domain),Domain relative abundance [%],Lithology prefix,Lithology principal name,Lithology suffix,Lithology prefix+name [read only],Lithology prefix+name+suffix [read only],Lithology name+suffix [read only],Lithology  abundance [%],Lithology color,Lithology lithification,Lithology ave. grain size class,Lithology ave. grain size rank [read only],Lithology max. grain size class,Lithology max. grain size rank [read only],General interval comment,Bottom contact or boundary geometry,Bottom contact or boundary definition,Bottom contact or boundary attitude,Layer or bedding thickness,Sorting,Grading,Sedimentary structure,Bioturbation intensity,Bioturbation intensity rank [read only],Diagenetic structure,Macrofossil,Macrofossil abundance name,Clasts (>2 mm) DOMINANT,Clasts (>2 mm) 2ND ORDER,Clasts (>2 mm) 3ND ORDER,Lithic clasts (>2 mm) DOMINANT,DOMINANT lithic roundness,Lithic clasts (>2 mm) 2ND ORDER,2ND lithic roundness,Lithic clasts (>2 mm) 3RD ORDER,3RD lithic roundness,Vitric clasts (>2 mm) DOMINANT,DOMINANT vitric roundness,Vitric clasts (>2 mm) 2ND ORDER,2ND vitric roundness,Vitric clasts (>2 mm) 3RD ORDER,3RD vitric roundness,Crystals (>2 mm) DOMINANT,DOMINANT crystal roundness,Crystals (>2 mm) 2ND ORDER,2ND crystal roundness,Crystals (>2 mm) 3RD ORDER,3RD crystal roundness,Clast comments,"Matrix, fines (<2 mm) DOMINANT","Matrix, fines (<2 mm) 2ND ORDER","Matrix, fines (<2 mm) 3ND ORDER",Matrix sorting,Matrix comments,File Data,Shore File Links
350-U1437D-20R-5-A,350,U1437,D,20,20-5,R,5,A,2,56,607.59,608.13,I,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,irregular,gradational,,,,,,high,3,,foraminifer,rare[A85],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-20R-5-A,350,U1437,D,20,20-5,R,5,A,56,59,608.13,608.16,I,,,,"clast-supported, polymictic, evolved [2014]",lapillistone [2014],with mudstone [2014],"clast-supported, polymictic, evolved lapillistone","clast-supported, polymictic, evolved lapillistone with mudstone",lapillistone with mudstone,,dark gray,,silt [W22_1],2,granule [W22_2],8,"clasts, several heavily glauconite altered clasts",,not recovered,,,poor [2014],normally graded,,slight [DB86],1,,,,vitric [2014],lithic [2014],,"volcanic, evolved [2014]",sub-rounded,,,,,scoria [2014],sub-rounded,pumice [2014],sub-rounded,,,,,,,,,,lithic matrix [2014],,,,,,
350-U1437D-20R-5-A,350,U1437,D,20,20-5,R,5,A,59,63,608.16,608.2,I,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,irregular,sharp,,,,,,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-20R-5-A,350,U1437,D,20,20-5,R,5,A,63,65,608.2,608.22,I,,,,"clast-supported, polymictic, evolved [2014]",lapillistone [2014],with mudstone [2014],"clast-supported, polymictic, evolved lapillistone","clast-supported, polymictic, evolved lapillistone with mudstone",lapillistone with mudstone,,dark gray,,silt [W22_1],2,pebble [W22_2],9,,,not recovered,,,poor [2014],,,,,,,,vitric [2014],lithic [2014],,"volcanic, evolved [2014]",sub-rounded,,,,,pumice [2014],sub-rounded,scoria [2014],sub-rounded,,,,,,,,,,lithic matrix [2014],,,,,,
350-U1437D-20R-5-A,350,U1437,D,20,20-5,R,5,A,65,69,608.22,608.26,I,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,silt [W22_1],2,silt [W22_1],2,,,not recovered,,,,,stratification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-20R-CC-A,350,U1437,D,20,20-CC,R,CC,A,0,2,608.26,608.28,I,,,,evolved,tuff [2014],with mudstone [2014],evolved tuff,evolved tuff with mudstone,tuff with mudstone,,gray,,clay [W22_1],1,clay [W22_1],1,green from glauconite alteration,curviplanar,sharp,,,,,,high,3,,foraminifer,rare[A85],vitric [2014],,,,,,,,,pumice [2014],rounded,,,,,,,,,,,,,,,,,,
350-U1437D-20R-CC-A,350,U1437,D,20,20-CC,R,CC,A,2,14,608.28,608.4,I,,,,tuffaceous,mudstone [2014],with lapilli [2014],tuffaceous mudstone,tuffaceous mudstone with lapilli,mudstone with lapilli,,,,,,,,pumice clast,,not recovered,,,,,,high,3,,foraminifer,trace [A85],vitric [2014],,,,,,,,,pumice [2014],sub-rounded,,,,,,,,,,,,,,,,,,
350-U1437D-21R-1-A,350,U1437,D,21,21-1,R,1,A,0,33,611.5,611.83,I,0,,,closely intercalated,mudstone [2014],with lapilli-tuff [2014],closely intercalated mudstone,closely intercalated mudstone with lapilli-tuff,mudstone with lapilli-tuff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-21R-1-A,350,U1437,D,21,21-1,R,1,A,0,33,611.5,611.83,I,1,intercalated 1,60,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,60,,,,,,,,,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-21R-1-A,350,U1437,D,21,21-1,R,1,A,0,33,611.5,611.83,I,2,intercalated 2,40,"clast-supported, polymictic",lapilli-tuff [2014],,"clast-supported, polymictic lapilli-tuff","clast-supported, polymictic lapilli-tuff",lapilli-tuff,40,,,coarse sand [W22_2],6,pebble [W22_2],9,bimodal,irregular,not recovered,,,poor [2014],,,,2,,,,,,,,,,,,,pumice [2014],,scoria [2014],,fiamme [2014],,,,,,,,,,,,,,,
350-U1437D-21R-1-A,350,U1437,D,21,21-1,R,1,A,33,81,611.83,612.31,I,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,silt [W22_1],2,,,,planar,sharp,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-21R-1-A,350,U1437,D,21,21-1,R,1,A,81,84,612.31,612.34,I,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,dark gray,,silt [W22_1],2,,,,,not recovered,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,
350-U1437D-21R-1-A,350,U1437,D,21,21-1,R,1,A,84,150,612.34,613,I,,,,tuffaceous,mudstone [2014],with lapilli [2014],tuffaceous mudstone,tuffaceous mudstone with lapilli,mudstone with lapilli,,,,silt [W22_1],2,,,,,not recovered,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-21R-2-A,350,U1437,D,21,21-2,R,2,A,0,130,613,614.3,I,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,planar,sharp,,,,,,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-21R-2-A,350,U1437,D,21,21-2,R,2,A,130,131,614.3,614.31,I,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,,,,,,,,irregular,bioturbated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,
350-U1437D-21R-2-A,350,U1437,D,21,21-2,R,2,A,131,135,614.31,614.35,I,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,,not recovered,,,,,,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-21R-3-A,350,U1437,D,21,21-3,R,3,A,0,6,614.45,614.51,I,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-21R-3-A,350,U1437,D,21,21-3,R,3,A,6,9,614.51,614.54,I,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,dark gray,,fine sand [W22_2],4,fine sand [W22_2],4,with small hornblends,,not recovered,,,,normally graded,stratification,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-21R-3-A,350,U1437,D,21,21-3,R,3,A,9,100,614.54,615.45,I,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-21R-3-A,350,U1437,D,21,21-3,R,3,A,100,104,615.45,615.49,I,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,gray,,silt [W22_1],2,silt [W22_1],2,,irregular,bioturbated,,,,,stratification,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,with small hornblends,crystal matrix [2014],vitric matrix [2014],,,with small hornblends,,
350-U1437D-21R-3-A,350,U1437,D,21,21-3,R,3,A,104,150,615.49,615.95,I,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,
350-U1437D-21R-4-A,350,U1437,D,21,21-4,R,4,A,0,32,615.95,616.27,I,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,planar,gradational,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-21R-4-A,350,U1437,D,21,21-4,R,4,A,32,35,616.27,616.3,I,,,,evolved,tuff [2014],with mudstone [2014],evolved tuff,evolved tuff with mudstone,tuff with mudstone,,gray,,silt [W22_1],2,silt [W22_1],2,,,not recovered,,,,,,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,
350-U1437D-21R-4-A,350,U1437,D,21,21-4,R,4,A,35,52,616.3,616.47,I,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,planar,sharp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-21R-4-A,350,U1437,D,21,21-4,R,4,A,52,53,616.47,616.48,I,,,,evolved,tuff [2014],with mudstone [2014],evolved tuff,evolved tuff with mudstone,tuff with mudstone,,dark gray,,silt [W22_1],2,silt [W22_1],2,,planar,sharp,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,
350-U1437D-21R-4-A,350,U1437,D,21,21-4,R,4,A,53,76,616.48,616.71,I,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,irregular,sharp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-21R-4-A,350,U1437,D,21,21-4,R,4,A,76,81,616.71,616.76,I,,,,evolved,tuff [2014],with mudstone [2014],evolved tuff,evolved tuff with mudstone,tuff with mudstone,,dark gray,,silt [W22_1],2,silt [W22_1],2,,,not recovered,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,
350-U1437D-21R-4-A,350,U1437,D,21,21-4,R,4,A,81,95,616.76,616.9,I,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,irregular,sharp,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-21R-4-A,350,U1437,D,21,21-4,R,4,A,95,98,616.9,616.93,I,,,,evolved,tuff [2014],with mudstone [2014],evolved tuff,evolved tuff with mudstone,tuff with mudstone,,white,,silt [W22_1],2,silt [W22_1],2,,,,,,,,,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-22R-1-A,350,U1437,D,22,22-1,R,1,A,0,26,621.2,621.46,I,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,irregular,sharp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-22R-1-A,350,U1437,D,22,22-1,R,1,A,26,29,621.46,621.49,I,,,,evolved,tuff [2014],with mudstone [2014],evolved tuff,evolved tuff with mudstone,tuff with mudstone,,dark gray,,silt [W22_1],2,silt [W22_1],2,,,not recovered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,
350-U1437D-22R-1-A,350,U1437,D,22,22-1,R,1,A,29,144,621.49,622.64,I,,,,tuffaceous,mudstone [2014],with lapilli [2014],tuffaceous mudstone,tuffaceous mudstone with lapilli,mudstone with lapilli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-22R-2-A,350,U1437,D,22,22-2,R,2,A,0,87,622.64,623.51,I,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,planar,sharp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-22R-2-A,350,U1437,D,22,22-2,R,2,A,87,92,623.51,623.56,I,,,,evolved,tuff [2014],with mudstone [2014],evolved tuff,evolved tuff with mudstone,tuff with mudstone,,white,,silt [W22_1],2,silt [W22_1],2,,,not recovered,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-22R-2-A,350,U1437,D,22,22-2,R,2,A,92,108,623.56,623.72,I,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-22R-2-A,350,U1437,D,22,22-2,R,2,A,108,110,623.72,623.74,I,,,,evolved,tuff [2014],with mud [2014],evolved tuff,evolved tuff with mud,tuff with mud,,gray,,silt [W22_1],2,silt [W22_1],2,,planar,sharp,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-22R-2-A,350,U1437,D,22,22-2,R,2,A,110,150,623.74,624.14,I,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-22R-3-A,350,U1437,D,22,22-3,R,3,A,0,6,624.14,624.2,I,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,silt [W22_1],2,,,,irregular,sharp,,,,,,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-22R-3-A,350,U1437,D,22,22-3,R,3,A,6,17,624.2,624.31,I,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,dark gray,,silt [W22_1],2,,,,irregular,bioturbated,,,,,,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,
350-U1437D-22R-3-A,350,U1437,D,22,22-3,R,3,A,17,87,624.31,625.01,I,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,silt [W22_1],2,,,,irregular,bioturbated,,,,,,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-22R-3-A,350,U1437,D,22,22-3,R,3,A,87,93,625.01,625.07,I,,,,evolved,tuff [2014],with clay [2014],evolved tuff,evolved tuff with clay,tuff with clay,,light gray,,silt [W22_1],2,,,with glauconite,,not recovered,,,,,,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,
350-U1437D-22R-3-A,350,U1437,D,22,22-3,R,3,A,93,113,625.07,625.27,I,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,silt [W22_1],2,,,,irregular,bioturbated,,,,,,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-22R-3-A,350,U1437,D,22,22-3,R,3,A,113,129,625.27,625.43,I,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,light gray,,silt [W22_1],2,,,,irregular,sharp,,,,,,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,
350-U1437D-22R-3-A,350,U1437,D,22,22-3,R,3,A,129,150,625.43,625.64,I,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,silt [W22_1],2,,,,,not recovered,,,,,,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-22R-4-A,350,U1437,D,22,22-4,R,4,A,0,134,625.64,626.98,I,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-22R-4-A,350,U1437,D,22,22-4,R,4,A,134,137,626.98,627.01,I,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,brown,,silt [W22_1],2,silt [W22_1],2,,,not recovered,,,,non-graded,,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,
350-U1437D-22R-5-A,350,U1437,D,22,22-5,R,5,A,0,54,627.14,627.68,I,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,planar,gradational,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-22R-5-A,350,U1437,D,22,22-5,R,5,A,54,56,627.68,627.7,I,,,,bimodal,tuff [2014],with mudstone [2014],bimodal tuff,bimodal tuff with mudstone,tuff with mudstone,,black,,fine sand [W22_2],4,fine sand [W22_2],4,,planar,gradational,,,,,,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,
350-U1437D-22R-5-A,350,U1437,D,22,22-5,R,5,A,56,110,627.7,628.24,I,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,irregular,sharp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-22R-5-A,350,U1437,D,22,22-5,R,5,A,110,114,628.24,628.28,I,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,white,,silt [W22_1],2,silt [W22_1],2,,,not recovered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,
350-U1437D-22R-5-A,350,U1437,D,22,22-5,R,5,A,114,150,628.28,628.64,I,,,,tuffaceous,mudstone [2014],with lapilli [2014],tuffaceous mudstone,tuffaceous mudstone with lapilli,mudstone with lapilli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-22R-6-A,350,U1437,D,22,22-6,R,6,A,0,55,628.64,629.19,I,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-22R-6-A,350,U1437,D,22,22-6,R,6,A,55,58,629.19,629.22,I,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,white,,silt [W22_1],2,silt [W22_1],2,,,not recovered,,,,,stratification,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,
350-U1437D-22R-6-A,350,U1437,D,22,22-6,R,6,A,58,94,629.22,629.58,I,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-22R-6-A,350,U1437,D,22,22-6,R,6,A,94,101,629.58,629.65,I,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,dark gray,,silt [W22_1],2,silt [W22_1],2,,irregular,sharp,,,,normally graded,,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,
350-U1437D-22R-6-A,350,U1437,D,22,22-6,R,6,A,101,150,629.65,630.14,I,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-22R-7-A,350,U1437,D,22,22-7,R,7,A,0,38,630.14,630.52,I,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-22R-7-A,350,U1437,D,22,22-7,R,7,A,38,44,630.52,630.58,I,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,gray,,silt [W22_1],2,silt [W22_1],2,,,not recovered,,,,,stratification,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,
350-U1437D-22R-7-A,350,U1437,D,22,22-7,R,7,A,44,68,630.58,630.82,I,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-22R-CC-A,350,U1437,D,22,22-CC,R,CC,A,0,20,630.82,631.02,I,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-23R-1-A,350,U1437,D,23,23-1,R,1,A,0,57,630.9,631.47,I,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,irregular,sharp,,,,,,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-23R-1-A,350,U1437,D,23,23-1,R,1,A,57,60,631.47,631.5,I,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,white,,silt [W22_1],2,silt [W22_1],2,,irregular,sharp,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,
350-U1437D-23R-1-A,350,U1437,D,23,23-1,R,1,A,60,85,631.5,631.75,I,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,irregular,bioturbated,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-23R-1-A,350,U1437,D,23,23-1,R,1,A,85,89,631.75,631.79,I,,,,mafic,tuff [2014],,mafic tuff,mafic tuff,tuff,,black,,silt [W22_1],2,fine sand [W22_2],4,,irregular,bioturbated,,,,,,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,
350-U1437D-23R-1-A,350,U1437,D,23,23-1,R,1,A,89,150,631.79,632.4,I,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-23R-2-A,350,U1437,D,23,23-2,R,2,A,0,80,632.4,633.2,I,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,planar,sharp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-23R-2-A,350,U1437,D,23,23-2,R,2,A,80,87,633.2,633.27,I,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,dark gray,,silt [W22_1],2,fine sand [W22_2],4,,planar,sharp,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,feldspar,vitric matrix [2014],crystal matrix [2014],,,feldspar,,
350-U1437D-23R-2-A,350,U1437,D,23,23-2,R,2,A,87,141,633.27,633.81,I,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,,,,,,,,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-23R-3-A,350,U1437,D,23,23-3,R,3,A,0,141,633.81,635.22,I,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-23R-4-A,350,U1437,D,23,23-4,R,4,A,0,15,635.31,635.46,I,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-23R-4-A,350,U1437,D,23,23-4,R,4,A,15,23,635.46,635.54,I,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,dark gray,,silt [W22_1],2,medium sand [W22_2],5,,,not recovered,,,,normally graded,,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,
350-U1437D-23R-4-A,350,U1437,D,23,23-4,R,4,A,23,52,635.54,635.83,I,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-23R-4-A,350,U1437,D,23,23-4,R,4,A,52,57,635.83,635.88,I,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,dark gray,,fine sand [W22_2],4,medium sand [W22_2],5,,,not recovered,,,,normally graded,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,with hornblends,crystal matrix [2014],vitric matrix [2014],,,with hornblends,,
350-U1437D-23R-4-A,350,U1437,D,23,23-4,R,4,A,57,147,635.88,636.78,I,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-23R-5-A,350,U1437,D,23,23-5,R,5,A,0,7,636.78,636.85,I,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,gray,,silt [W22_1],2,silt [W22_1],2,,planar,sharp,,,,,,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,
350-U1437D-23R-5-A,350,U1437,D,23,23-5,R,5,A,7,67,636.85,637.45,I,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,planar,gradational,,,,,,,,,foraminifer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-23R-5-A,350,U1437,D,23,23-5,R,5,A,67,72,637.45,637.5,I,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,black,,fine sand [W22_2],4,fine sand [W22_2],4,,planar,bioturbated,,,,,,high,3,,,,,,,,,,,,,,,,,,,,,,,,,feldspar,vitric matrix [2014],crystal matrix [2014],,,feldspar,,
350-U1437D-23R-5-A,350,U1437,D,23,23-5,R,5,A,72,109,637.5,637.87,I,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,irregular,bioturbated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
