Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology 1 prefix,Lithology 1 principal name,Lithology 1 suffix,LITH 1 prefix+name [read only],LITH 1 prefix+name+suffix [read only],LITH 1 abundance [%],LITH 1 color,LITH 1 lithification,LITH 1 ave. grain size class,LITH 1 ave. grain size rank [read only],LITH 1 max. grain size class,LITH 1 max. grain size rank [read only],LITH 1 grain sorting,LITH 1 Ash abundance name,LITH 1 Ash abundance rank (read only),LITH 1 comment,Lithology 2 prefix,Lithology 2 principal name,Lithology 2 suffix,LITH 2 prefix+name [read only],LITH 2 prefix+name+suffix [read only],LITH 2 abundance [%],Total LITH abundance [%],LITH 2 Ash abundance name,LITH 2 Ash abundance rank (read only),General interval comment,Bottom contact geometry,Bottom contact attitude,LITH 1 Layer or bedding thickness,LITH 1 Sedimentary structure,LITH 1 Bioturbation intensity,LITH 1 Bioturbation intensity rank [read only],LITH 1 Deformational structure,LITH 1 Deformational structure attitude,LITH 1 Diagenetic structure,LITH 1 Diagenetic constituent,LITH 1 Diagenetic constituent composition,LITH 1 Macrofossil,LITH 1 Macrofossil abundance name,LITH 2 Macrofossil,LITH 1 Clast abundance,LITH 1 Number of clasts (>2mm),LITH 1 Clast 1 igneous [%],LITH 1 Clast 1 igneous -  grain size,LITH 1 Clast 1 igneous -  roundness,LITH 1 Clast 1 igneous -  lithology,LITH 1 Clast 2 sediment [%],LITH 1 Clast 2 sediment - grain size,LITH 1 Clast 2 sediment - roundness,LITH 1 Clast 3 -other LITH [%],LITH 1 Clast 3 metamorphic - grain size,LITH 1 Clast 3 metamorphic - roundness,Total clasts calculated LITH 1 [%],LITH 1 Matrix 1 igneous - pumiceous [%],LITH 1 Matrix 2 igneous - scoriaceous [%],LITH 1 Matrix 3 igneous - massive [%],LITH 1 Matrix 4 igneous - vesicular [%],LITH 1 Matrix 5 volcaniclastic [%],LITH 1 Matrix 6 sediment [%],LITH 1 Matrix 7 -other LITH [%],LITH 1 Matrix biogenic carbonate [%],LITH 1 Matrix detritical carbonate [%],LITH 1 Matrix carbonate [%],Total matrix calculated LITH 1 [%],LITH 1 Matrix sorting,LITH 1 Matrix alteration intensity,LITH 1 Matrix alteration rank,LITH 1 Matrix comments,Shore File Links,File Data
349-U1431E-33R-4-#1-A,76,90,859.26,859.4,,sandstone [Leg339],,sandstone ,sandstone ,100,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],medium sand [W22_2],5,coarse sand [W22_2],6,well [BP01],,,,,,,,,,100,,,,erosive,horizontal,medium bed [B01],graded bedding,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-33R-4-#1-A,90,96,859.4,859.46,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,100,,,,erosive,sub-horizontal,medium bed [B01],convolute lamination,heavy [DB86],3,,,,nodule,carbonate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-33R-4-#1-A,96,103,859.46,859.53,,sandstone [Leg339],,sandstone ,sandstone ,100,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],medium sand [W22_2],5,coarse sand [W22_2],6,well [BP01],,,,,,,,,,100,,,,erosive,horizontal,medium bed [B01],fining upward,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-33R-4-#1-A,103,131,859.53,859.81,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [BP01],,,,,,,,,,100,,,,,sub-horizontal,medium bed [B01],concretion [BJ80],heavy [DB86],3,,,,nodule,carbonate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-33R-5-#1-A,0,8,859.81,859.89,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [BP01],,,,,,,,,,100,,,,gradational,sub-horizontal,medium bed [B01],concretion [BJ80],heavy [DB86],3,,,,nodule,carbonate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-33R-5-#1-A,8,26,859.89,860.07,,sandstone [Leg339],,sandstone ,sandstone ,100,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],medium sand [W22_2],5,coarse sand [W22_2],6,well [BP01],,,,,,,,,,100,,,,erosive,horizontal,medium bed [B01],fining upward,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-33R-5-#1-A,26,31,860.07,860.12,,siltstone [Leg339],,siltstone ,siltstone ,100,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],silt [W22_1],2,very fine sand [W22_2],3,moderate [BP01],,,,,,,,,,100,,,,erosive,horizontal,medium bed [B01],fining upward,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-33R-5-#1-A,31,45,860.12,860.26,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [BP01],,,,,,,,,,100,,,,gradational,sub-horizontal,medium bed [B01],convolute lamination,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-33R-5-#1-A,45,50,860.26,860.31,,sandstone [Leg339],,sandstone ,sandstone ,100,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],very fine sand [W22_2],3,medium sand [W22_2],5,moderately well [BP01],,,,,,,,,,100,,,,gradational,horizontal,medium bed [B01],fining upward,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-33R-5-#1-A,50,54,860.31,860.35,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,100,,,,,sub-horizontal,medium bed [B01],concretion [BJ80],heavy [DB86],3,,,,nodule,carbonate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-33R-5-#2-A,0,7,860.35,860.42,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,100,,,,,sub-horizontal,medium bed [B01],concretion [BJ80],heavy [DB86],3,,,,nodule,carbonate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-33R-5-#3-A,0,3,860.42,860.45,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,100,,,,gradational,sub-horizontal,medium bed [B01],concretion [BJ80],heavy [DB86],3,,,,nodule,carbonate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-33R-5-#3-A,3,53,860.45,860.95,,sandstone [Leg339],,sandstone ,sandstone ,100,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],medium sand [W22_2],5,coarse sand [W22_2],6,moderately well [BP01],,,,,,,,,,100,,,,erosive,horizontal,medium bed [B01],fining upward,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-33R-5-#3-A,53,56,860.95,860.98,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [BP01],,,,,,,,,,100,,,,,sub-horizontal,medium bed [B01],concretion [BJ80],heavy [DB86],3,,,,concretion,carbonate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-33R-5-#3-A,56,61,860.98,861.03,,siltstone [Leg339],,siltstone ,siltstone ,,GLEY 1 3/10Y (very dark greenish gray),,silt [W22_1],2,fine sand [W22_2],4,,,,,,,,,,,,,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-33R-6-#1-A,0,14,861.03,861.17,,sandstone [Leg339],,sandstone ,sandstone ,100,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],medium sand [W22_2],5,very coarse sand [W22_2],7,moderately well [BP01],,,,,,,,,,100,,,,erosive,horizontal,medium bed [B01],graded bedding,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-33R-6-#1-A,14,16,861.17,861.19,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,100,,,,,sub-horizontal,medium bed [B01],lamination,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-33R-6-#2-A,0,2,861.19,861.21,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [BP01],,,,,,,,,,100,,,,gradational,sub-horizontal,medium bed [B01],concretion [BJ80],moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-33R-6-#2-A,2,64,861.21,861.83,,sandstone [Leg339],,sandstone ,sandstone ,100,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],coarse sand [W22_2],6,very coarse sand [W22_2],7,moderately well [BP01],,,,,,,,,,100,,,,erosive,horizontal,medium bed [B01],graded bedding,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-33R-6-#3-A,0,9,861.83,861.92,,sandstone [Leg339],,sandstone ,sandstone ,100,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],medium sand [W22_2],5,very coarse sand [W22_2],7,moderately well [BP01],,,,,,,,,,100,,,,erosive,horizontal,medium bed [B01],graded bedding,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-33R-6-#3-A,9,15,861.92,861.98,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,100,,,,,horizontal,medium bed [B01],concretion [BJ80],heavy [DB86],3,,,,concretion,carbonate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-33R-7-#1-A,0,5,861.98,862.03,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [BP01],,,,,,,,,,100,,,,erosive,horizontal,medium bed [B01],lamination,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-33R-7-#1-A,5,57,862.03,862.55,,sandstone [Leg339],,sandstone ,sandstone ,100,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],coarse sand [W22_2],6,very coarse sand [W22_2],7,moderately well [BP01],,,,,,,,,,100,,,,erosive,horizontal,medium bed [B01],graded bedding,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-33R-7-#1-A,57,60,862.55,862.58,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,100,,,,,sub-horizontal,thick bed [B01],lamination,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-33R-7-#2-A,0,15,862.58,862.73,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,100,,,,,sub-horizontal,medium bed [B01],graded bedding,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-33R-7-#3-A,0,7,862.73,862.8,,sandstone [Leg339],,sandstone ,sandstone ,100,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],medium sand [W22_2],5,coarse sand [W22_2],6,well [BP01],,,,,,,,,,100,,,,gradational,horizontal,medium bed [B01],graded bedding,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-33R-7-#3-A,7,26,862.8,862.99,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [BP01],,,,,,,,,,100,,,,erosive,sub-horizontal,thick lamina [B01],convolute lamination,heavy [DB86],3,,,,nodule,carbonate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-33R-7-#3-A,26,42,862.99,863.15,,sandstone [Leg339],,sandstone ,sandstone ,100,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],medium sand [W22_2],5,coarse sand [W22_2],6,well [BP01],,,,,,,,,,100,,,,erosive,horizontal,medium bed [B01],fining upward,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-33R-7-#4-A,0,6,863.15,863.21,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,100,,,,,sub-horizontal,thin bed [B01],concretion [BJ80],slight [DB86],1,,,,nodule,carbonate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-33R-8-#1-A,0,12,863.21,863.33,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,100,,,,gradational,sub-horizontal,medium bed [B01],convolute lamination,heavy [DB86],3,,,,concretion,carbonate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-33R-8-#1-A,12,16,863.33,863.37,,sandstone [Leg339],,sandstone ,sandstone ,100,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],very fine sand [W22_2],3,medium sand [W22_2],5,well [BP01],,,,,,,,,,100,,,,gradational,horizontal,medium bed [B01],graded bedding,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-33R-8-#1-A,16,22,863.37,863.43,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,100,,,,gradational,sub-horizontal,medium bed [B01],convolute lamination,heavy [DB86],3,,,,concretion,carbonate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-33R-8-#1-A,22,33,863.43,863.54,,sandstone [Leg339],,sandstone ,sandstone ,100,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],very fine sand [W22_2],3,medium sand [W22_2],5,well [BP01],,,,,,,,,,100,,,,erosive,horizontal,medium bed [B01],graded bedding,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-33R-8-#1-A,33,45,863.54,863.66,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,100,,,,gradational,sub-horizontal,medium bed [B01],convolute lamination,heavy [DB86],3,,,,concretion,carbonate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-33R-8-#1-A,45,55,863.66,863.76,,sandstone [Leg339],,sandstone ,sandstone ,100,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],medium sand [W22_2],5,medium sand [W22_2],5,well [BP01],,,,,,,,,,100,,,,erosive,horizontal,medium bed [B01],fining upward,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-33R-8-#1-A,55,68,863.76,863.89,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,100,,,,gradational,sub-horizontal,medium bed [B01],convolute lamination,heavy [DB86],3,,,,concretion,carbonate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-33R-8-#1-A,68,74,863.89,863.95,,sandstone [Leg339],,sandstone ,sandstone ,100,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],medium sand [W22_2],5,very coarse sand [W22_2],7,well [BP01],,,,,,,,,,100,,,,erosive,horizontal,medium bed [B01],fining upward,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-33R-8-#1-A,74,78,863.95,863.99,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,100,,,,,sub-horizontal,medium bed [B01],lens or pod [BJ84],heavy [DB86],3,,,,concretion,carbonate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-34R-1-#1-A,0,16,865.2,865.36,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 3/N (very dark gray),lithified [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,100,,,,,horizontal,medium bed [B01],cross-bedding,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-34R-1-#2-A,0,10,865.36,865.46,,siltstone [Leg339],,siltstone ,siltstone ,100,GLEY 1 3/N (very dark gray),lithified [B84],silt [W22_1],2,very fine sand [W22_2],3,well [BP01],,,,,,,,,,100,,,,,horizontal,medium bed [B01],cross-bedding,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-34R-1-#3-A,0,4,865.46,865.5,,sandstone [Leg339],,sandstone ,sandstone ,100,GLEY 1 3/N (very dark gray),lithified [B84],fine sand [W22_2],4,medium sand [W22_2],5,well [BP01],,,,,,,,,,100,,,,,,thin bed [B01],cross-bedding,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-34R-1-#4-A,0,42,865.5,865.92,,breccia [F70],,breccia ,breccia ,100,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],granule [W22_2],8,granule [W22_2],8,poor [BP01],,,,,,,,,,100,,,,erosive,horizontal,thick bed [B01],,none [DB86],0,,,,,,,,,,,40,granule [W22_2],subangular,basalt [IUGS-S78&79],60,granule [W22_2],subangular,,,,100,,,,,,,,,,,,,,,,,
349-U1431E-34R-1-#4-A,42,49,865.92,865.99,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 3/N (very dark gray),lithified [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,100,,,,gradational,sub-horizontal,medium bed [B01],convolute bedding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-34R-1-#4-A,49,52,865.99,866.02,,sandstone [Leg339],,sandstone ,sandstone ,100,GLEY 1 3/N (very dark gray),lithified [B84],fine sand [W22_2],4,fine sand [W22_2],4,well [BP01],,,,,,,,,,100,,,,erosive,horizontal,thin bed [B01],cross-bedding,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-34R-1-#4-A,52,58,866.02,866.08,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 3/N (very dark gray),lithified [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,100,,,,gradational,curved,medium bed [B01],convolute bedding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-34R-1-#4-A,58,69,866.08,866.19,,sandstone [Leg339],,sandstone ,sandstone ,100,GLEY 1 3/N (very dark gray),lithified [B84],fine sand [W22_2],4,medium sand [W22_2],5,well [BP01],,,,,,,,,,100,,,,erosive,horizontal,medium bed [B01],cross-bedding,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-34R-1-#4-A,69,92,866.19,866.42,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 3/N (very dark gray),lithified [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,100,,,,gradational,sub-horizontal,medium bed [B01],convolute bedding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-34R-1-#4-A,92,98,866.42,866.48,,sandstone [Leg339],,sandstone ,sandstone ,100,GLEY 1 3/N (very dark gray),lithified [B84],medium sand [W22_2],5,coarse sand [W22_2],6,well [BP01],,,,,,,,,,100,,,,,sub-horizontal,medium bed [B01],cross-bedding,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-34R-2-#1-A,0,5,866.48,866.53,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 3/N (very dark gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [BP01],,,,,,,,,,100,,,,gradational,sub-horizontal,medium bed [B01],cross-bedding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-34R-2-#1-A,5,8,866.53,866.56,,siltstone [Leg339],,siltstone ,siltstone ,100,GLEY 1 3/N (very dark gray),lithified [B84],silt [W22_1],2,very fine sand [W22_2],3,well [BP01],,,,,,,,,,100,,,,,horizontal,medium bed [B01],cross-bedding,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-34R-2-#1-A,8,18,866.56,866.66,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 3/N (very dark gray),lithified [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,100,,,,gradational,sub-horizontal,medium bed [B01],convolute bedding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-34R-2-#1-A,18,23,866.66,866.71,,sandstone [Leg339],,sandstone ,sandstone ,100,GLEY 1 3/N (very dark gray),lithified [B84],medium sand [W22_2],5,coarse sand [W22_2],6,well [BP01],,,,,,,,,,100,,,,erosive,sub-horizontal,medium bed [B01],cross-bedding,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-34R-2-#1-A,23,50,866.71,866.98,,siltstone [Leg339],with clay [Leg339],siltstone ,siltstone with clay ,100,GLEY 1 3/N (very dark gray),lithified [B84],silt [W22_1],2,very fine sand [W22_2],3,well [BP01],,,,,,,,,,100,,,,,inclined,medium bed [B01],cross-bedding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-34R-2-#10-A,0,3,867.89,867.92,,siltstone [Leg339],,siltstone ,siltstone ,100,GLEY 1 3/N (very dark gray),lithified [B84],silt [W22_1],2,silt [W22_1],2,well [BP01],,,,,,,,,,100,,,,,sub-horizontal,thin bed [B01],,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-34R-2-#2-A,0,8,866.99,867.07,,siltstone [Leg339],with sand [Leg339],siltstone ,siltstone with sand ,100,GLEY 1 3/N (very dark gray),lithified [B84],silt [W22_1],2,very fine sand [W22_2],3,poor [BP01],,,,,,,,,,100,,,,,sub-horizontal,medium bed [B01],cross-bedding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-34R-2-#3-A,0,21,867.07,867.28,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 3/N (very dark gray),lithified [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,100,,,,gradational,sub-horizontal,medium bed [B01],cross-bedding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-34R-2-#3-A,21,25,867.28,867.32,,siltstone [Leg339],with sand [Leg339],siltstone ,siltstone with sand ,100,GLEY 1 3/N (very dark gray),lithified [B84],silt [W22_1],2,very fine sand [W22_2],3,well [BP01],,,,,,,,,,100,,,,erosive,sub-horizontal,medium bed [B01],cross-bedding,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-34R-2-#3-A,25,36,867.32,867.43,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 3/N (very dark gray),lithified [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,100,,,,gradational,sub-horizontal,medium bed [B01],cross-bedding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-34R-2-#3-A,36,40,867.43,867.47,,sandstone [Leg339],,sandstone ,sandstone ,100,GLEY 1 3/N (very dark gray),lithified [B84],medium sand [W22_2],5,coarse sand [W22_2],6,well [BP01],,,,,,,,,,100,,,,,sub-horizontal,medium bed [B01],cross-bedding,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-34R-2-#4-A,0,5,867.48,867.53,,sandstone [Leg339],,sandstone ,sandstone ,100,GLEY 1 3/N (very dark gray),lithified [B84],medium sand [W22_2],5,very coarse sand [W22_2],7,well [BP01],,,,,,,,,,100,,,,erosive,horizontal,medium bed [B01],cross-bedding,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-34R-2-#4-A,5,10,867.53,867.58,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 3/N (very dark gray),lithified [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,100,,,,,sub-horizontal,medium bed [B01],cross-bedding,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-34R-2-#5-A,0,3,867.58,867.61,,siltstone [Leg339],,siltstone ,siltstone ,100,GLEY 1 3/N (very dark gray),lithified [B84],silt [W22_1],2,very coarse sand [W22_2],7,well [BP01],,,,,,,,,,100,,,,erosive,horizontal,medium bed [B01],cross-bedding,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-34R-2-#5-A,3,9,867.61,867.67,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 3/N (very dark gray),lithified [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,100,,,,,sub-horizontal,medium bed [B01],cross-bedding,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-34R-2-#5-A,9,13,867.67,867.71,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 3/N (very dark gray),lithified [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,100,,,,gradational,sub-horizontal,medium bed [B01],cross-bedding,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-34R-2-#6-A,0,5,867.72,867.77,,siltstone [Leg339],,siltstone ,siltstone ,100,GLEY 1 3/N (very dark gray),lithified [B84],silt [W22_1],2,silt [W22_1],2,well [BP01],,,,,,,,,,100,,,,,sub-horizontal,medium bed [B01],fining upward,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
