Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Zone name (short),Zone name,Preservation,Group abundance,Emiliania huxleyi,Gephyrocapsa sp. (<4 microns),Gephyrocapsa sp. (closed >4 microns),Gephyrocapsa sp. (4-5.5 microns),Gephyrocapsa sp. (>5.5 microns),Pseudoemiliania lacunosa,Pseudoemiliania ovata,Reticulofenestra sp. (>7 microns),Reticulofenestra sp. (5-7 microns),Reticulofenestra sp. (3-5 microns),Reticulofenestra sp. (<3 microns),Cyclicargolithus floridanus,Cyclicargolithus abisectus,Reticulofenestra bisecta,Coccolithus pelagicus,Coccolithus miopelagicus,Calcidiscus leptoporus,Calcidiscus macintyrei,Calcidiscus premacintyrei,Calcidiscus tropicus,Calcidiscus tropicus +grill,Umbilicosphaera sp.,Umbilicosphaera rotula,Umbilicosphaera jafari,Coronocyclus nitescens,Hayaster perplexus,Oolithotus sp.,Tetralithoides quadrilaminata,Clausicoccus fenestratus,Hughesius tasmaniae,Hughesius gizoensis,Helicosphaera carteri,Helicosphaera sellii,Helicosphaera intermedia,Helicosphaera euphratis,Helicosphaera ampliaperta,Helicosphaera obliqua,Helicosphaera recta,Pontosphaera sp.,Scyphosphaera apsteinii,Scyphosphaera pulcherrima,Scyphosphaera globulata,Rhabdosphaera clavigera,Syracosphaera pulchra,Braarudosphaera bigelowii,Discosphaera tubifera,Umbellosphaera tenuis,Holodiscolithus macroporus,Calciosolenia sp.,Coronosphaera mediterranea,Ilselithina fusa,Discoaster brouweri,Discoaster asymmetricus,Discoaster tamalis,Discoaster triradiatus,Discoaster calcaris,Discoaster altus,Discoaster sp. cf. D. brouweri,Discoaster surculus,Discoaster variabilis,Discoaster exilis,Discoaster deflandrei,Discoaster bollii,Discoaster musicus,Discoaster petaliformis,Discoaster kugleri,Discoaster sp. cf. D. variabilis,Discoaster pentaradiatus,Discoaster prepentaradiatus,Discoaster quinqueramus,Discoaster berggrenii,Discoaster berggrenii ssp. extensus,Discoaster bergenii,Discoaster bellus,Discoaster hamatus,Catinaster coalitus,Catinaster calyculus,Sphenolithus abies,Sphenolithus heteromorphus,Sphenolithus pseudoheteromorphus,Sphenolithus belemnos,Sphenolithus conicus,Sphenolithus ciperoensis,Sphenolithus calyculus,Sphenolithus delphix,Sphenolithus capricornutus,Ceratolithus cristatus,Ceratolithus armatus,Amaurolithus delicatus,Amaurolithus tricorniculatus,Amaurolithus primus,Nicklithus amplificus,Orthorhabdus rugosus,Orthorhabdus striatus,Orthorhabdus serratus,Orthorhabdus rioi,Triquetrorhabdulus carinatus,Triquetrorhabdulus milowii,Triquetrorhabdulus challengeri,Minylitha convallis,Florisphaera profunda,Thoracosphaera heimii,Scrippsiella sp.,Thoracosphaera sp.,Ascidian spicules,Reworked species,Nannofossil comment,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,eodp_id
359-U1467B-60F-3-W,86,86,459.56,459.56,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1467,B,60,F,3,W,b6c1577dcd7bef57ad7e365328641510
359-U1467B-60F-CC-PAL,0,5,460.58,460.63,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,F,F,A,A,,,,R,,F,,,F,,,,C,,,,,,,,R,,,,,,,F,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,F,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1467,B,60,F,CC,PAL,cf85aa8581f38999f700a1b50b62e6ab
359-U1467B-61F-CC-PAL,0,5,465.36,465.41,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,,F,A,A,,,,,,,,,,,,R,F,,,,,,,,R,,,,,,,F,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,R,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,359,U1467,B,61,F,CC,PAL,4b69301e81f111dad3eeb3a2b9eb56ac
359-U1467B-62X-CC-PAL,0,5,470.45,470.5,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,,F,A,A,,,,,,,,,,,,F,F,,,,,,,,,,,,,,,F,P,P,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,R,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1467,B,62,X,CC,PAL,8153ba0d1d4f4945679e6ed3eec90f0a
359-U1467B-63X-2-W,39,39,473.49,473.49,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1467,B,63,X,2,W,7b4cb9cc538489fc67ce7944d1d6123d
359-U1467B-63X-4,7,7,476.17,476.17,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1467,B,63,X,4,,de31032bfe40a9a019b3a4b79062757d
359-U1467B-63X-CC-PAL,0,5,479.57,479.62,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,,F,A,A,,,,,,,,,F,,,,C,,,,,,,R,F,,,,,,,F,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,F,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1467,B,63,X,CC,PAL,37b28578b690e314d3a7416b39b30f82
359-U1467B-64X-2-W,72,72,483.62,483.62,,,M,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1467,B,64,X,2,W,949b2bc6834cb7e201a4db472c00076a
359-U1467B-64X-5-W,70,70,487.71,487.71,,,M,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1467,B,64,X,5,W,e138525c11f47e72fe99b575e90f2e77
359-U1467B-64X-CC-PAL,0,5,488,488.05,,,M,A,,,,,,,,,,A,A,,,,R,,R,,,R,,,R,C,,,,,,,R,R,,,,,,,F,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,P,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1467,B,64,X,CC,PAL,2f059ad674aa5a1da3db454f35a41822
359-U1467B-65X-2-W,7,7,492.67,492.67,,,P,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1467,B,65,X,2,W,25bb3c3a8d83b938e622d7c627148457
359-U1467B-65X-4-W,133,133,496.93,496.93,,,M,C,,,,,,,,,,C,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1467,B,65,X,4,W,d2d9698bd00c48d1b24443331a6f7517
359-U1467B-65X-CC-PAL,0,5,498.45,498.5,,,M,A,,,,,,,,,,A,A,,,,R,,F,,,F,,,,F,,,,,,,F,F,,,,,,,F,R,,,,,,,,,,,,,,,,,,F,,R,,,,,,,,R,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNIDENTIFIABLE DISCOASTER 5 RAYS,,,,359,U1467,B,65,X,CC,PAL,519fabd0502104532b8c85427c50d445
359-U1467B-66X-2-W,88,88,503.18,503.18,,,M,C,,,,,,,,,,C,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1467,B,66,X,2,W,40987c0f3344099c1f4195eb89866cc3
359-U1467B-66X-CC-PAL,0,5,507.22,507.27,,,M,A,,,,,,,,,,A,A,,,,R,,,,,,,,F,C,,,,,,,R,R,,,,,,,F,,,,,,,,,,,,,,,,,,,R,,,,,,,,,R,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNIDENTIFIABLE DISCOASTER 5 RAYS,,,,359,U1467,B,66,X,CC,PAL,253591ac74e72b135bd2e20ea7a0efe6
359-U1467B-67X-4-W,116,116,516.16,516.16,,,M,F,,,,,,,,,,F,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1467,B,67,X,4,W,30653a6f4e575f5598ab27edb16be3b9
359-U1467B-67X-CC-PAL,0,5,516.66,516.71,,,P,A,,,,,,,,C,,C,A,,,,R,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1467,B,67,X,CC,PAL,a15a158db132b0b724b195c2450a779f
359-U1467B-68X-2-W,94,94,522.64,522.64,,,M,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1467,B,68,X,2,W,b1d80e3b94a4422dff3a1d5727ff13cb
359-U1467B-68X-4,49,49,525.19,525.19,,,M,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1467,B,68,X,4,,eebe43b7945ed2d586da7d7a43d49c31
359-U1467B-68X-CC-PAL,0,5,526.27,526.32,,,M,C,,,,,,,,,,,A,,,,,,F,,,F,,,C,,,R,,,,,,F,,,,,,,F,R,,,,,,,,,,,,,,,,,,F,,R,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1467,B,68,X,CC,PAL,40d06003c02a806cf14de7ea1a1ffd91
359-U1467B-69X-2-W,26,26,531.66,531.66,,,M,R,,,,,,,,P,,,,,,,,,,,,,,,P,P,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1467,B,69,X,2,W,5d81ff373f31ddc61dc4ebe79d42481c
359-U1467B-69X-3-W,55,55,533.45,533.45,,,M,A,,,,,,,,C,A,R,,,,,R,,,,,,,,R,R,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1467,B,69,X,3,W,b407b1e2085d5ae5f3e23a52cb5976d5
359-U1467B-69X-CC-PAL,0,5,539.6,539.65,,,G,C,,,,,,,,,C,A,,,,,R,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,C,,,,R,,,,,,,,R,C,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,R,,F,,,,,,359,U1467,B,69,X,CC,PAL,39479ec95dc9475eda5f35e26013af18
359-U1467B-69X-CC-W,26,26,539.52,539.52,,,G,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1467,B,69,X,CC,W,8dae26f48dac482a5014ddb04e998237
359-U1467B-70X-1-W,123,123,540.83,540.83,,,P,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1467,B,70,X,1,W,a00d904d52cd2b11c29500f7d31df567
359-U1467B-70X-CC-PAL,0,5,542.02,542.07,,,M,C,,,,,,,,,A,A,,,,,,,F,,,F,,,C,,,,,,,,,R,,,,,,,R,R,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,359,U1467,B,70,X,CC,PAL,4a10e11f8b71119c950d1748207d1138
359-U1467B-71X-CC-PAL,0,2,549.66,549.68,,,M,C,,,,,,,,R,R,C,,,,,R,,R,,,R,,,R,R,,,,,,,,R,,,,,,,R,,,,,,,,,,,,,,,,,,,P,,,,,,,,,P,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,359,U1467,B,71,X,CC,PAL,44e54ea07354a90da646ce76078206a0
359-U1467B-72X-1-W,77,77,559.77,559.77,,,P,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1467,B,72,X,1,W,11d650a9cf901cb698bb2a6736abd5ad
359-U1467B-72X-CC-PAL,0,5,561.13,561.18,,,P,R,,,,,,,,C,R,R,,,,,R,,R,,,R,,,R,R,,,,,,,,P,,,,,,,P,,,,,,,,,,,,,,,,,,,P,,,,,,,,,P,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,359,U1467,B,72,X,CC,PAL,0acece04fa41f86b849c378d5fc4464b
359-U1467B-73X-1-W,22,22,568.92,568.92,,,M,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1467,B,73,X,1,W,4aa826bda01e1a4acdba3af780be6b7c
359-U1467B-73X-1-W,95,95,569.65,569.65,,,P,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1467,B,73,X,1,W,aa19f82226bed8805dca07c5f02659cc
359-U1467B-73X-2-W,95,95,571.15,571.15,,,P,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1467,B,73,X,2,W,55df5b49436879dc788c20f885d1a8af
359-U1467B-73X-CC-PAL,0,5,573.92,573.97,,,P,R,,,,,,,,C,C,,,,,,R,,P,,,R,,,,R,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,359,U1467,B,73,X,CC,PAL,039d191bd07e425db55d83e923a4df6e
359-U1467B-74X-CC-PAL,0,5,580.92,580.97,,,P,R,,,,,,,,A,A,,A,,,,,,R,,,R,,,R,R,,,,,,,,R,,,,,,,R,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,359,U1467,B,74,X,CC,PAL,138e500bb9984c66f67cd30024740cad
359-U1467B-75X-1-W,63,63,588.73,588.73,,,M,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1467,B,75,X,1,W,da51aa115dc9e6b94e37a124f1db3790
359-U1467B-75X-2-W,107,107,590.67,590.67,,,P,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1467,B,75,X,2,W,39cc49dfec0a2c1b570fd0524ae4a16a
359-U1467B-75X-3-W,10,10,591.2,591.2,,,M,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1467,B,75,X,3,W,b936462f88cd16fed94abba70d3f91aa
359-U1467B-75X-CC-PAL,0,5,592.62,592.67,,,P,R,,,,,,,,A,C,,,,,,,,,,P,R,,,R,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,359,U1467,B,75,X,CC,PAL,ceeda9aedc207565a1f2360c3dd155e7
359-U1467B-76X-1-W,100,100,598.8,598.8,,,P,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1467,B,76,X,1,W,8d789a919f454c3d960817ccd4b395e0
359-U1467B-76X-2-W,103,103,600.33,600.33,,,P,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1467,B,76,X,2,W,c44a47f77844a4b2eae3d70023cf85f6
359-U1467B-76X-3-W,88,88,601.71,601.71,,,P,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1467,B,76,X,3,W,83fe4472fa7886e4e39904144b892f3f
359-U1467B-76X-CC-PAL,0,5,602.06,602.11,,,P,R,,,,,,,,C,C,,,,,,,,,,P,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,359,U1467,B,76,X,CC,PAL,12092aeae97693e6cf99c2a032a6ec9c
359-U1467B-77X-1-W,50,50,608,608,,,P,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1467,B,77,X,1,W,cde4e2944311046e275bb6b14a0fd51d
359-U1467B-77X-2-W,50,50,609.5,609.5,,,P,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1467,B,77,X,2,W,f02ab7aae0a57732483fcc46a69e5e78
359-U1467B-77X-3-W,50,50,611,611,,,P,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1467,B,77,X,3,W,1ea721e15b12d96551c19acbd81c8a0e
359-U1467B-77X-4-W,50,50,612.5,612.5,,,P,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1467,B,77,X,4,W,73712043d5e5f3a3cd709e43469311a7
359-U1467B-77X-5-W,50,50,614,614,,,P,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1467,B,77,X,5,W,0c0c8ae7b646bd719df85f928afc87f9
359-U1467B-77X-6-W,50,50,615.5,615.5,,,P,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1467,B,77,X,6,W,52da8f3d4c9da04c09b5e095fd422ef0
359-U1467B-77X-7-W,28,28,616.69,616.69,,,M,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1467,B,77,X,7,W,94b866203cfae15e6929d18c83142e3b
359-U1467B-77X-CC-PAL,0,5,617.23,617.28,,,P,R,,,,,,,,C,C,,,,,,R,R,,,C,,,,R,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,R,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,359,U1467,B,77,X,CC,PAL,c7089e235ce4dba51f3b38cdff254a24
