Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Zone name (short),Zone name,Preservation,Group abundance,Emiliania huxleyi,Gephyrocapsa sp. (<4 microns),Gephyrocapsa sp. (closed >4 microns),Gephyrocapsa sp. (4-5.5 microns),Gephyrocapsa sp. (>5.5 microns),Pseudoemiliania lacunosa,Pseudoemiliania ovata,Reticulofenestra sp. (>7 microns),Reticulofenestra sp. (5-7 microns),Reticulofenestra sp. (3-5 microns),Reticulofenestra sp. (<3 microns),Cyclicargolithus floridanus,Cyclicargolithus abisectus,Reticulofenestra bisecta,Coccolithus pelagicus,Coccolithus miopelagicus,Calcidiscus leptoporus,Calcidiscus macintyrei,Calcidiscus premacintyrei,Calcidiscus tropicus,Calcidiscus tropicus +grill,Umbilicosphaera sp.,Umbilicosphaera rotula,Umbilicosphaera jafari,Coronocyclus nitescens,Hayaster perplexus,Oolithotus sp.,Tetralithoides quadrilaminata,Clausicoccus fenestratus,Hughesius tasmaniae,Hughesius gizoensis,Helicosphaera carteri,Helicosphaera sellii,Helicosphaera intermedia,Helicosphaera euphratis,Helicosphaera ampliaperta,Helicosphaera obliqua,Helicosphaera recta,Pontosphaera sp.,Scyphosphaera apsteinii,Scyphosphaera pulcherrima,Scyphosphaera globulata,Rhabdosphaera clavigera,Syracosphaera pulchra,Braarudosphaera bigelowii,Discosphaera tubifera,Umbellosphaera tenuis,Holodiscolithus macroporus,Calciosolenia sp.,Coronosphaera mediterranea,Ilselithina fusa,Discoaster brouweri,Discoaster asymmetricus,Discoaster tamalis,Discoaster triradiatus,Discoaster calcaris,Discoaster altus,Discoaster sp. cf. D. brouweri,Discoaster surculus,Discoaster variabilis,Discoaster exilis,Discoaster deflandrei,Discoaster bollii,Discoaster musicus,Discoaster petaliformis,Discoaster kugleri,Discoaster sp. cf. D. variabilis,Discoaster pentaradiatus,Discoaster prepentaradiatus,Discoaster quinqueramus,Discoaster berggrenii,Discoaster berggrenii ssp. extensus,Discoaster bergenii,Discoaster bellus,Discoaster hamatus,Catinaster coalitus,Catinaster calyculus,Sphenolithus abies,Sphenolithus heteromorphus,Sphenolithus pseudoheteromorphus,Sphenolithus belemnos,Sphenolithus conicus,Sphenolithus ciperoensis,Sphenolithus calyculus,Sphenolithus delphix,Sphenolithus capricornutus,Ceratolithus cristatus,Ceratolithus armatus,Amaurolithus delicatus,Amaurolithus tricorniculatus,Amaurolithus primus,Nicklithus amplificus,Orthorhabdus rugosus,Orthorhabdus striatus,Orthorhabdus serratus,Orthorhabdus rioi,Triquetrorhabdulus carinatus,Triquetrorhabdulus milowii,Triquetrorhabdulus challengeri,Minylitha convallis,Florisphaera profunda,Thoracosphaera heimii,Scrippsiella sp.,Thoracosphaera sp.,Ascidian spicules,Reworked species,Nannofossil comment,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,eodp_id
359-U1471A-49X-CC-PAL,0,5,413.52,413.57,,,P,C,,,,,,,,,C,R,,,,,P,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1471,A,49,X,CC,PAL,fcb1e3bc93ec2691c59de7b53f56347b
359-U1471A-49X-CC-W,10,10,413.62,413.62,,,M,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1471,A,49,X,CC,W,130ed01cd12d1bcf736053279877ad2c
359-U1471A-49X-CC-W,22,22,413.74,413.74,,,M,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1471,A,49,X,CC,W,8fa2390edeec886564b6bc316ab1c24e
359-U1471A-49X-CC-W,27,27,413.79,413.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BARREN,,,,359,U1471,A,49,X,CC,W,279fdca537a21f772faf904f9489a3d5
359-U1471A-50X-CC-PAL,0,5,423.13,423.18,,,P,R,,,,,,,,,R,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1471,A,50,X,CC,PAL,6a0c8d019d0de101ee69519f2eda0242
359-U1471A-50X-CC-W,1,1,422.81,422.81,,,P,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1471,A,50,X,CC,W,7dbe18cda86579b9c57a7b70137b70e6
359-U1471A-51X-CC-PAL,0,5,432.82,432.87,,,M,C,,,,,,,,,,A,F,,,,R,,,,F,,,,R,,,,,,,,,F,,,,,,,R,,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,359,U1471,A,51,X,CC,PAL,928762544515591ea17776a5978c646a
359-U1471A-51X-CC-W,47,47,433.07,433.07,,,P,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1471,A,51,X,CC,W,c77d58e1b963a26b4523cbee57036e68
359-U1471A-52X-CC-PAL,0,5,442.63,442.68,,,P,R,,,,,,,,,,R,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1471,A,52,X,CC,PAL,ad47125bec18023810a50531efeb416a
359-U1471A-52X-CC-W,9,9,442.39,442.39,,,P,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1471,A,52,X,CC,W,257265b0dc771bdb79738f0f0528b143
359-U1471A-53X-CC-PAL,0,5,452.31,452.36,,,P,R,,,,,,,,,,F,F,,,,R,,,,,,,,,,,,,,,,,R,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNIDENTIFIABLE 5 RAYS DISCOASTERS,,,,359,U1471,A,53,X,CC,PAL,9bec024cd29d6a37eb5ed26e7cc55e55
359-U1471A-54X-CC-PAL,0,5,462.07,462.12,,,G,C,,,,,,,,,,,C,,,,R,,,,,,,,,,,,,,,,,,,R,,,,,P,P,,,P,,,,,,,,,R,,,,,,,,,,,,,,,,R,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,UNIDENTIFIABLE 5 RAYS DISCOASTERS,,,,359,U1471,A,54,X,CC,PAL,98fa6d45b97cfb7f5591fff3aa881d0c
359-U1471A-54X-CC-W,60,60,462.3,462.3,,,G,F,,,,,,,,,,,C,,,,,,,P,,,,,R,R,,,,,,,,R,,,,,,,P,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,P,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,359,U1471,A,54,X,CC,W,1333a3eb7e49f82a228a3f28fa1aec09
359-U1471A-55X-CC-PAL,0,5,471.83,471.88,,,M,C,,,,,,,,,P,,,,,,,,,,,,R,,R,,,,,,,,,R,,P,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1471,A,55,X,CC,PAL,3861b2beb9c57cd9825453a8d6092447
359-U1471A-55X-CC-W,49,49,471.99,471.99,,,M,F,,,,,,,,F,F,,,,,,F,,R,,,,,,R,R,,,,,,,,F,,,,,,,R,,,,,,,,,,,,,P,,,,,,P,,,,,,,,,P,,P,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1471,A,55,X,CC,W,f5a01266720331f5eee72468484e2344
359-U1471A-55X-CC-W,62,62,472.12,472.12,,,P,R,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1471,A,55,X,CC,W,6e42d8bd0f76f34cff6fce3324ddc663
359-U1471A-56X-CC-PAL,0,5,481.71,481.76,,,P,F,,,,,,,,R,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1471,A,56,X,CC,PAL,2612af73d9ed5c50bef91c51089d972e
359-U1471A-57X-CC-PAL,0,5,491.17,491.22,,,P,F,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1471,A,57,X,CC,PAL,3b640cb0b9fcebf3c720c00067eb77b5
359-U1471A-57X-CC-W,24,24,491.14,491.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BARREN,,,,359,U1471,A,57,X,CC,W,ab4ec1fec6f58a45015b0a145749234f
359-U1471A-58X-CC-PAL,0,5,501.14,501.19,,,M,C,,,,,,,,C,C,,,,,,F,,,,,R,,,F,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,R,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1471,A,58,X,CC,PAL,1e096f02ae24eed6407bd73bac412a9e
359-U1471A-60F-2-W,5,5,516.65,516.65,,,P,F,,,,,,,,F,F,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1471,A,60,F,2,W,e65a2b8976636fbd713215134c867bf5
359-U1471A-60F-CC-PAL,0,5,516.96,517.01,,,P,F,,,,,,,,R,F,,,,,,R,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1471,A,60,F,CC,PAL,9d8a5e58dd382e071d786c61a8c47b13
359-U1471A-61F-1-W,70,70,517.8,517.8,,,P,F,,,,,,,,C,F,,,,,,R,,R,,,,,,F,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1471,A,61,F,1,W,488a8da5132fedd9b0a7c1ea91716d98
359-U1471A-61F-CC-PAL,0,5,518.19,518.24,,,M,F,,,,,,,,F,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1471,A,61,F,CC,PAL,ef4cdfc3445096c95b92354042e73dfb
359-U1471A-62X-CC-PAL,0,5,522.07,522.12,,,M,F,,,,,,,,C,C,,,,,,F,P,,F,,,,,F,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,P,,,,P,,,,P,P,,,,,,F,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,359,U1471,A,62,X,CC,PAL,2c056eb53a00af8c79f640c81ec2161d
359-U1471A-63F-1-W,60,60,527.4,527.4,,,P,F,,,,,,,,C,R,P,,,,,R,,,,,,,,,R,,,,,,,,,,,,,,,R,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1471,A,63,F,1,W,1401c8f6659a8e2c21cc4f033f1eccd3
359-U1471A-63F-CC-PAL,0,5,528.49,528.54,,,P,F,,,,,,,,,,F,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1471,A,63,F,CC,PAL,ffeedb452ffc1df8e71f36fdea36bae9
359-U1471A-64X-CC-PAL,0,5,531.64,531.69,,,P,F,,,,,,,,F,F,F,F,,,,R,,R,R,,,,,R,R,,,,,,,,F,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1471,A,64,X,CC,PAL,5875d1ecc0a012aa08bba6a2f74c2a61
359-U1471A-64X-CC-W,37,37,531.87,531.87,,,P,R,,,,,,,,R,R,R,,,,,,,R,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1471,A,64,X,CC,W,6e98b131bce4909c251d299c854d1f20
359-U1471A-65X-CC-PAL,0,5,539.5,539.55,,,P,F,,,,,,,,C,F,C,,,,,,,F,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1471,A,65,X,CC,PAL,8418a8fd2413bee68625b1ed0ade2de2
359-U1471A-66X-CC-PAL,0,5,549.2,549.25,,,P,R,,,,,,,,F,F,R,R,,,,R,,,,,,,,,,,P,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1471,A,66,X,CC,PAL,59b5af40ceb74bbf55c62c79fce8951c
359-U1471A-66X-CC-W,23,23,549.43,549.43,,,M,R,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1471,A,66,X,CC,W,4b1be75b4d80fb7bd9a7727cec638c22
359-U1471A-67X-CC-PAL,0,5,559.26,559.31,,,P,R,,,,,,,,R,P,,R,,,,P,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1471,A,67,X,CC,PAL,3d93a6320fb3f5896ff87a66bfe981eb
359-U1471A-67X-CC-W,27,27,559.17,559.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BARREN,,,,359,U1471,A,67,X,CC,W,78e9dd5e08382fc8d2f6f7098d308540
359-U1471A-68X-CC-PAL,0,5,569.28,569.33,,,P,F,,,,,,,,R,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1471,A,68,X,CC,PAL,e2ce327a2eeb3f8bc9534e29ff80e766
359-U1471A-69X-CC-PAL,0,5,578.77,578.82,,,P,F,,,,,,,,F,F,R,A,,,,R,,R,P,,,,,R,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1471,A,69,X,CC,PAL,3382ce77840146c2ffad9dacde54c8b3
359-U1471A-69X-CC-W,18,18,578.58,578.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BARREN,,,,359,U1471,A,69,X,CC,W,e99f500dfee607de9eaaac8a89a40013
359-U1471A-73X-1-W,100,100,618.2,618.2,,,P,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1471,A,73,X,1,W,5003384f668f82f523f911f69d437bc7
359-U1471A-73X-CC-PAL,0,5,618.28,618.33,,,P,F,,,,,,,,C,F,R,R,,,,P,,R,,,,,,R,R,,,,,,,P,R,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1471,A,73,X,CC,PAL,076b685b06d727db0ab4d5e39dc22c13
359-U1471A-74X-1-W,16,16,627.06,627.06,,,M,F,,,,,,,,F,F,,A,,,,R,,,P,,,,,,C,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1471,A,74,X,1,W,33bf0c7b693159c20e62e556f6ac7dbe
359-U1471A-74X-CC-W,16,16,629.48,629.48,,,M,C,,,,,,,,C,C,,A,,,,C,,,F,,,,,,C,,,,,,,,,,,,,,,R,R,,,,,,,,,,,,,,,,,,F,,,,,,,,,R,,,,,,,,P,R,P,C,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,359,U1471,A,74,X,CC,W,e074db64d6f6d35c8e42e644b264eed6
359-U1471A-75X-1-W,14,14,636.74,636.74,,,M,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1471,A,75,X,1,W,302e06cf9bc7e9ab61da4cc48b2a9c6f
359-U1471A-75X-1-W,102,102,637.62,637.62,,,M,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1471,A,75,X,1,W,e0ab8425ee536122513b2453c6adfd96
359-U1471A-75X-2-W,22,22,637.92,637.92,,,M,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1471,A,75,X,2,W,b3cf69286a191641cd4f5816b49e63b6
359-U1471A-75X-CC-PAL,0,5,639.14,639.19,,,M,R,,,,,,,,R,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1471,A,75,X,CC,PAL,37b47875d2c6d5296afddff94d92abe4
359-U1471A-75X-CC-W,9,9,639.11,639.11,,,M,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BARREN,,,,359,U1471,A,75,X,CC,W,0892438fbe203de1debb7eb930f61001
359-U1471A-76X-CC-PAL,0,5,643.9,643.95,,,M,F,,,,,,,,C,F,,,,,,R,,R,F,,,,,,,,,,,,,,R,,R,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,P,P,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1471,A,76,X,CC,PAL,57cee09eb872a9833da5a42cc6e7f318
359-U1471A-77X-1-W,93,93,647.23,647.23,,,M,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1471,A,77,X,1,W,a859c3128a1c83b8cc2e4c8a0bbcdc18
359-U1471A-77X-CC-PAL,0,5,647.67,647.72,,,P,C,,,,,,,,C,C,C,C,,,,F,,,F,,,,,C,F,,,,,,,,,,,,,,,R,R,,,,,,,,,,,,,,,,,,R,,,,,,,,,R,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,359,U1471,A,77,X,CC,PAL,929ce297a1eb415e856f40ec8223753e
359-U1471A-77X-CC-W,7,7,647.65,647.65,,,M,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1471,A,77,X,CC,W,d0a382a8de19e917de665045a5e604d5
359-U1471A-78X-1-W,5,5,651.05,651.05,,,M,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1471,A,78,X,1,W,a6157c893526f9b5235a7f83d1230363
359-U1471A-78X-3-W,41,41,654.19,654.19,,,M,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1471,A,78,X,3,W,b77cc84a7f6a8e9ca165b6df41170a32
359-U1471A-78X-3-W,137,137,655.15,655.15,,,M,F,,,,,,,,C,C,F,F,,,,R,,,R,,,,,,,,,,,,,,R,,,,,,,R,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,F,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1471,A,78,X,3,W,3f8a1761d3853e040bb94d85b852c22a
359-U1471A-79X-1-W,111,111,657.11,657.11,,,M,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL, PRESERVATION OF DISCOASTER IS POOR",,,,359,U1471,A,79,X,1,W,ac388555908d7f4edba24f1dc41a6929
359-U1471A-79X-2-W,131,131,658.75,658.75,,,M,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL, PRESERVATION OF DISCOASTER IS POOR",,,,359,U1471,A,79,X,2,W,a198ea26e440d223d028f99fad5d70bf
359-U1471A-79X-3,28,28,659.22,659.22,,,M,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL, PRESERVATION OF DISCOASTER IS POOR",,,,359,U1471,A,79,X,3,,ead38d5d5ce60b562df1896678133292
359-U1471A-79X-CC-PAL,0,2,661,661.02,,,M,C,,,,,,,,,F,C,,,,,F,F,,,,,,,,F,,,,,,,,F,,,,,,,R,,,,,,,,,,,,,,,,,,,F,,,,,,,,,F,,,,,,,,,F,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1471,A,79,X,CC,PAL,c25a70115894c333b613e1a01ecea810
359-U1471A-80X-1-W,121,123,666.91,666.93,,,M,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1471,A,80,X,1,W,4e5d07444046334ea5575fc3cfbbfbf2
